Meridian,Township,Range,Section,SurveyType,Aliquot,ParcelNumb,LLDID,GEOID,ParentGEOI,UniversalI,ParentUniv,AppTownshi,AppRange,AppSection,AppAliquot,CountyCode,BeneGroupC,EffectiveD,Terminatio,Status,WorkflowSt,ParcelAcre,ParcelAc_1,ValidGeogr,ValidAttri,OngardStat,CreatedUse,CreatedDat,LastEdited,LastEdit_1,AuditProgr,GEOCODETIM,GEOCODEUSE,GEOCODEGRI,GlobalID,Shape_STAr,Shape_STLe
"23",0070N,0030W,"16",A,SESW,"000",230070N0030W016ASESW,230070N0030W016ASESW000,,,,07N,03W,"16",SE4SW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{3976351B-C9B4-464E-A053-D56865697FFE},158431.32826800001,1592.52487285000
"23",0070N,0030W,"16",A,SWNE,"000",230070N0030W016ASWNE,230070N0030W016ASWNE000,,,,07N,03W,"16",SW4NE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{B4232768-F289-4628-A0EE-75C0F2366644},163287.84114599999,1616.36269307000
"23",0070N,0030W,"16",A,SWNW,"000",230070N0030W016ASWNW,230070N0030W016ASWNW000,,,,07N,03W,"16",SW4NW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{9DB9EEC1-7213-442F-8C75-495D2C110E29},162182.76111100000,1610.87816241000
"23",0070N,0030W,"16",A,SWSE,"000",230070N0030W016ASWSE,230070N0030W016ASWSE000,,,,07N,03W,"16",SW4SE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{D559FCCF-EBBD-480D-BBBA-89DE8738B42D},157139.08728899999,1585.84175451000
"23",0070N,0030W,"16",A,SWSW,"000",230070N0030W016ASWSW,230070N0030W016ASWSW000,,,,07N,03W,"16",SW4SW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{C56C6809-A6F3-4B7C-9E8A-F580D7B1E145},161021.49052900000,1605.39306050000
"23",0070N,0030W,"32",A,NENE,"000",230070N0030W032ANENE,230070N0030W032ANENE000,,,,07N,03W,"32",NE4NE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{0B1DB1D2-3C95-44EC-963F-3856096C99A7},165187.34930599999,1625.76495098000
"23",0070N,0030W,"32",A,NENW,"000",230070N0030W032ANENW,230070N0030W032ANENW000,,,,07N,03W,"32",NE4NW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{A5D120CF-15CE-41C7-BEC8-9A9567959E1C},164862.34997700001,1624.17339642000
"23",0070N,0030W,"32",A,NESE,"000",230070N0030W032ANESE,230070N0030W032ANESE000,,,,07N,03W,"32",NE4SE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{8EC3BC28-99D8-4E10-B78B-8860115E36FC},164594.57116600001,1622.85310615000
"23",0070N,0030W,"32",A,NESW,"000",230070N0030W032ANESW,230070N0030W032ANESW000,,,,07N,03W,"32",NE4SW4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{B3E700E2-08EA-469E-96C1-1E26DB78B31B},163296.68121800001,1616.42093602000
"23",0070N,0030W,"32",A,NWNE,"000",230070N0030W032ANWNE,230070N0030W032ANWNE000,,,,07N,03W,"32",NW4NE4,"61","01",,,A,,40.00000000,,,,,GIS,2022/03/19,GIS,2022/03/19,UPLOAD,2014/12/21,wbaillargeon,LUMASGridPrimary,{B91125E7-85D3-417B-9129-F97DD910BCB6},164933.87069400001,1624.50882490000
