object_id,state,reservation_name,clipped_acres,lessee
28846,OK,Citizen Potawatomi Nation-Absentee Shawnee,48.08,
26664,OK,Iowa,39.32,
26327,OK,Caddo-Wichita-Delaware,40.17,
26458,OK,Caddo-Wichita-Delaware,41.22,
24942,OK,Caddo-Wichita-Delaware,26.16,
26459,OK,Caddo-Wichita-Delaware,46.15,
23505,OK,Cheyenne-Arapaho,39.39,
23503,OK,Cheyenne-Arapaho,20.94,
23504,OK,Cheyenne-Arapaho,42.31,
23512,OK,Cheyenne-Arapaho,39.74,
23513,OK,Cheyenne-Arapaho,40.2,
23514,OK,Cheyenne-Arapaho,39.84,
24968,OK,Cheyenne-Arapaho,40.48,
23511,OK,Cheyenne-Arapaho,41.89,
24969,OK,Cheyenne-Arapaho,41.89,
24491,OK,Cheyenne-Arapaho,37.44,
24494,OK,Cheyenne-Arapaho,40.51,
23536,OK,Cheyenne-Arapaho,40.52,
24492,OK,Cheyenne-Arapaho,37.57,
24493,OK,Cheyenne-Arapaho,40.61,
23537,OK,Cheyenne-Arapaho,37.73,CITY OF OKLA CITY
23685,OK,Cheyenne-Arapaho,40.67,
24943,OK,Cheyenne-Arapaho,24.53,
23502,OK,Cheyenne-Arapaho,38.92,
26382,OK,Caddo-Wichita-Delaware,40.05,
23499,OK,Cheyenne-Arapaho,39.85,
23500,OK,Cheyenne-Arapaho,39.86,
24953,OK,Cheyenne-Arapaho,38.98,
24952,OK,Cheyenne-Arapaho,38.51,
24951,OK,Cheyenne-Arapaho,39.18,
24950,OK,Cheyenne-Arapaho,38.96,
26315,OK,Caddo-Wichita-Delaware,41.43,
23674,OK,Cheyenne-Arapaho,40.46,
23527,OK,Cheyenne-Arapaho,40.58,
23528,OK,Cheyenne-Arapaho,38.89,
23530,OK,Cheyenne-Arapaho,40.06,
23529,OK,Cheyenne-Arapaho,39.37,
23521,OK,Cheyenne-Arapaho,39.92,
23531,OK,Cheyenne-Arapaho,40.39,
23526,OK,Cheyenne-Arapaho,38.46,
23525,OK,Cheyenne-Arapaho,38.5,
24967,OK,Cheyenne-Arapaho,32.46,
23515,OK,Cheyenne-Arapaho,39.88,
23516,OK,Cheyenne-Arapaho,39.9,
23517,OK,Cheyenne-Arapaho,40.22,
23520,OK,Cheyenne-Arapaho,40.33,
23519,OK,Cheyenne-Arapaho,40.44,
23518,OK,Cheyenne-Arapaho,39.79,
23672,OK,Cheyenne-Arapaho,39.45,
23565,OK,Cheyenne-Arapaho,39.51,
23562,OK,Cheyenne-Arapaho,39.65,
23563,OK,Cheyenne-Arapaho,40.12,
24965,OK,Cheyenne-Arapaho,12.89,
23535,OK,Cheyenne-Arapaho,40.31,
24966,OK,Cheyenne-Arapaho,33.88,
23534,OK,Cheyenne-Arapaho,40.79,
23523,OK,Cheyenne-Arapaho,40.28,
24963,OK,Cheyenne-Arapaho,34.23,
24964,OK,Cheyenne-Arapaho,11.82,
23524,OK,Cheyenne-Arapaho,41.9,
23522,OK,Cheyenne-Arapaho,39.59,MARKWEST OKLAHOMA GAS COMPANY LLC
23532,OK,Cheyenne-Arapaho,40.03,
23533,OK,Cheyenne-Arapaho,40.25,
23547,OK,Cheyenne-Arapaho,39.63,
23548,OK,Cheyenne-Arapaho,41.09,
23549,OK,Cheyenne-Arapaho,40.18,
23558,OK,Cheyenne-Arapaho,39.91,
23559,OK,Cheyenne-Arapaho,40.03,
23560,OK,Cheyenne-Arapaho,39.15,
23551,OK,Cheyenne-Arapaho,40.51,
23550,OK,Cheyenne-Arapaho,40.19,
23561,OK,Cheyenne-Arapaho,39.17,
23149,OK,Cheyenne-Arapaho,39.07,
25003,OK,Cheyenne-Arapaho,39.41,
25002,OK,Cheyenne-Arapaho,39.46,
23154,OK,Cheyenne-Arapaho,40.61,
23150,OK,Cheyenne-Arapaho,40.21,
24498,OK,Cheyenne-Arapaho,39.94,
24497,OK,Cheyenne-Arapaho,39.79,
25004,OK,Cheyenne-Arapaho,39.55,
23153,OK,Cheyenne-Arapaho,39.66,
25005,OK,Cheyenne-Arapaho,39.66,
23556,OK,Cheyenne-Arapaho,40.54,
23557,OK,Cheyenne-Arapaho,40.71,
23552,OK,Cheyenne-Arapaho,40.23,
23714,OK,Cheyenne-Arapaho,40.3,"AEXCO PETROLEUM, INC."
25001,OK,Cheyenne-Arapaho,40.47,"AEXCO PETROLEUM, INC."
23555,OK,Cheyenne-Arapaho,40.73,
25000,OK,Cheyenne-Arapaho,41.56,
23554,OK,Cheyenne-Arapaho,37.3,
23553,OK,Cheyenne-Arapaho,40.11,
23546,OK,Cheyenne-Arapaho,39.38,
28136,OK,Sac and Fox,39.54,
27900,OK,Sac and Fox,39.48,
28139,OK,Sac and Fox,39.65,
28140,OK,Sac and Fox,39.58,
28141,OK,Sac and Fox,39.52,
28146,OK,Sac and Fox,39.63,
28147,OK,Sac and Fox,39.56,
27899,OK,Sac and Fox,39.5,
28142,OK,Sac and Fox,39.44,
28145,OK,Sac and Fox,39.61,
28144,OK,Sac and Fox,39.55,
28143,OK,Sac and Fox,39.42,
28379,OK,Sac and Fox,40.49,
28378,OK,Sac and Fox,40.36,
28149,OK,Sac and Fox,40.73,OK DEPT OF TRANSPORTATION ODOT
28151,OK,Sac and Fox,40.72,
28152,OK,Sac and Fox,40.71,
28150,OK,Sac and Fox,40.7,
28135,OK,Sac and Fox,39.88,
28130,OK,Sac and Fox,39.99,
28375,OK,Sac and Fox,39.59,
22167,OK,Creek,40.3,
22166,OK,Creek,40.2,
28408,OK,Sac and Fox,24.09,
28376,OK,Sac and Fox,38.75,
21841,OK,Creek,40.36,
28377,OK,Sac and Fox,37.9,
27907,OK,Sac and Fox,37.9,
22182,OK,Creek,40.67,
28164,OK,Sac and Fox,38.0,
28131,OK,Sac and Fox,40.09,
28129,OK,Sac and Fox,40.2,
28148,OK,Sac and Fox,40.77,
28153,OK,Sac and Fox,40.77,
28154,OK,Sac and Fox,40.75,
28155,OK,Sac and Fox,40.74,
28134,OK,Sac and Fox,39.88,
28133,OK,Sac and Fox,39.99,
28132,OK,Sac and Fox,40.09,
28128,OK,Sac and Fox,40.2,
28163,OK,Sac and Fox,40.82,
28157,OK,Sac and Fox,40.81,
28156,OK,Sac and Fox,40.79,
28158,OK,Sac and Fox,40.79,
28176,OK,Sac and Fox,39.88,
28178,OK,Sac and Fox,39.99,
28177,OK,Sac and Fox,40.09,
28179,OK,Sac and Fox,40.19,
28162,OK,Sac and Fox,40.86,
28161,OK,Sac and Fox,40.85,
22126,OK,Creek,39.9,
22124,OK,Creek,39.88,
22123,OK,Creek,39.91,
22122,OK,Creek,39.94,
21829,OK,Creek,40.46,
22129,OK,Creek,40.18,
22130,OK,Creek,40.19,
22017,OK,Creek,40.35,
22018,OK,Creek,40.23,
22019,OK,Creek,40.33,
28160,OK,Sac and Fox,40.84,
28159,OK,Sac and Fox,40.83,
28175,OK,Sac and Fox,39.88,
28174,OK,Sac and Fox,39.98,
28173,OK,Sac and Fox,40.09,
28180,OK,Sac and Fox,40.19,
27908,OK,Sac and Fox,40.03,
28394,OK,Sac and Fox,40.03,
28393,OK,Sac and Fox,40.02,
28167,OK,Sac and Fox,40.02,
27909,OK,Sac and Fox,40.01,
27910,OK,Sac and Fox,40.0,
28392,OK,Sac and Fox,40.04,
28168,OK,Sac and Fox,40.02,
28391,OK,Sac and Fox,40.02,
28170,OK,Sac and Fox,40.04,
28169,OK,Sac and Fox,40.03,
28171,OK,Sac and Fox,40.02,
28172,OK,Sac and Fox,40.01,
28241,OK,Sac and Fox,40.05,
28165,OK,Sac and Fox,38.54,
28166,OK,Sac and Fox,38.9,
28407,OK,Sac and Fox,29.79,
28243,OK,Sac and Fox,39.26,
28406,OK,Sac and Fox,30.03,
22169,OK,Creek,40.67,
22170,OK,Creek,40.67,
22171,OK,Creek,40.67,
21852,OK,Creek,40.79,
21851,OK,Creek,40.79,
28242,OK,Sac and Fox,40.04,
28240,OK,Sac and Fox,40.03,
28239,OK,Sac and Fox,40.02,
28235,OK,Sac and Fox,39.75,STILLWATER CENTRAL RAILROAD
28238,OK,Sac and Fox,39.8,STILLWATER CENTRAL RAILROAD
28236,OK,Sac and Fox,39.82,STILLWATER CENTRAL RAILROAD
28237,OK,Sac and Fox,39.87,
28249,OK,Sac and Fox,41.36,
28250,OK,Sac and Fox,41.29,
28248,OK,Sac and Fox,41.21,
28185,OK,Sac and Fox,40.01,
28186,OK,Sac and Fox,40.09,
28187,OK,Sac and Fox,40.17,
28188,OK,Sac and Fox,40.26,
27912,OK,Sac and Fox,40.16,
28386,OK,Sac and Fox,40.12,
27913,OK,Sac and Fox,40.12,
28387,OK,Sac and Fox,40.08,
28389,OK,Sac and Fox,40.04,
28388,OK,Sac and Fox,40.0,
26556,OK,Iowa,39.64,
26560,OK,Iowa,39.56,
26559,OK,Iowa,39.47,
26561,OK,Iowa,39.39,
26555,OK,Iowa,39.66,
26554,OK,Iowa,39.57,
26553,OK,Iowa,39.49,
26562,OK,Iowa,39.41,
26497,OK,Iowa,39.48,
26473,OK,Iowa,39.73,
26474,OK,Iowa,39.76,
26653,OK,Iowa,39.96,
26654,OK,Iowa,40.02,
26539,OK,Iowa,39.63,
26540,OK,Iowa,39.53,
26465,OK,Iowa,39.62,
26471,OK,Iowa,39.68,
26467,OK,Iowa,39.71,
26636,OK,Iowa,39.62,
26501,OK,Iowa,39.46,
26604,OK,Iowa,39.76,
26605,OK,Iowa,39.78,
26606,OK,Iowa,39.8,
26607,OK,Iowa,39.82,
26615,OK,Iowa,39.8,
26614,OK,Iowa,39.82,
27914,OK,Sac and Fox,39.97,
27915,OK,Sac and Fox,39.88,
28209,OK,Sac and Fox,40.01,
28210,OK,Sac and Fox,40.11,
28211,OK,Sac and Fox,40.22,
28390,OK,Sac and Fox,40.22,
28385,OK,Sac and Fox,40.32,
28212,OK,Sac and Fox,40.32,
28219,OK,Sac and Fox,39.94,
28218,OK,Sac and Fox,40.04,
26480,OK,Iowa,40.51,
26503,OK,Iowa,39.4,
26502,OK,Iowa,39.42,
26627,OK,Iowa,40.6,
26625,OK,Iowa,40.51,
26626,OK,Iowa,40.42,
26526,OK,Iowa,40.32,
26622,OK,Iowa,40.6,
26623,OK,Iowa,40.51,
26624,OK,Iowa,40.41,
26637,OK,Iowa,39.53,
26466,OK,Iowa,39.58,
26470,OK,Iowa,39.61,
26469,OK,Iowa,39.64,
26468,OK,Iowa,39.67,
26531,OK,Iowa,39.98,
26527,OK,Iowa,40.23,
26530,OK,Iowa,39.87,
26529,OK,Iowa,39.76,
26528,OK,Iowa,40.21,
28214,OK,Sac and Fox,40.15,
28396,OK,Sac and Fox,40.15,
28384,OK,Sac and Fox,40.25,
28213,OK,Sac and Fox,40.25,
28395,OK,Sac and Fox,39.86,OK DEPT OF TRANSPORTATION
28220,OK,Sac and Fox,39.86,OK DEPT OF TRANSPORTATION
28217,OK,Sac and Fox,39.97,OK DEPT OF TRANSPORTATION
28216,OK,Sac and Fox,40.08,
28215,OK,Sac and Fox,40.18,
28397,OK,Sac and Fox,39.79,OK DEPT OF TRANSPORTATION
26613,OK,Iowa,39.84,
26608,OK,Iowa,39.86,
26611,OK,Iowa,39.84,
26612,OK,Iowa,39.86,
26504,OK,Iowa,39.88,
26507,OK,Iowa,39.9,
26610,OK,Iowa,39.88,
26609,OK,Iowa,39.9,
26505,OK,Iowa,39.92,
26506,OK,Iowa,39.94,
26525,OK,Iowa,40.32,
26621,OK,Iowa,40.6,
26620,OK,Iowa,40.51,
26619,OK,Iowa,40.41,
26524,OK,Iowa,40.32,
26616,OK,Iowa,40.6,
26618,OK,Iowa,40.5,
26617,OK,Iowa,40.41,
26523,OK,Iowa,40.32,
26634,OK,Iowa,39.14,
23779,OK,Cheyenne-Arapaho,40.23,
24914,OK,Cheyenne-Arapaho,40.23,
24915,OK,Cheyenne-Arapaho,42.39,
23778,OK,Cheyenne-Arapaho,42.39,
23276,OK,Cheyenne-Arapaho,38.97,
23275,OK,Cheyenne-Arapaho,40.14,
23777,OK,Cheyenne-Arapaho,39.39,
24919,OK,Cheyenne-Arapaho,39.39,
23282,OK,Cheyenne-Arapaho,39.75,
24916,OK,Cheyenne-Arapaho,39.39,
24445,OK,Cheyenne-Arapaho,39.42,
24442,OK,Cheyenne-Arapaho,39.85,
24446,OK,Cheyenne-Arapaho,38.63,
24447,OK,Cheyenne-Arapaho,39.42,
24405,OK,Cheyenne-Arapaho,40.88,
24404,OK,Cheyenne-Arapaho,39.77,
24400,OK,Cheyenne-Arapaho,41.35,
24399,OK,Cheyenne-Arapaho,39.53,
24406,OK,Cheyenne-Arapaho,41.45,
24403,OK,Cheyenne-Arapaho,39.98,
24401,OK,Cheyenne-Arapaho,39.74,
24402,OK,Cheyenne-Arapaho,38.15,
23473,OK,Cheyenne-Arapaho,39.01,
23472,OK,Cheyenne-Arapaho,39.5,
23480,OK,Cheyenne-Arapaho,39.45,
23481,OK,Cheyenne-Arapaho,39.89,
23469,OK,Cheyenne-Arapaho,41.22,
23624,OK,Cheyenne-Arapaho,40.82,
24436,OK,Cheyenne-Arapaho,39.12,
24435,OK,Cheyenne-Arapaho,36.36,
24917,OK,Cheyenne-Arapaho,39.66,
24911,OK,Cheyenne-Arapaho,39.67,
24912,OK,Cheyenne-Arapaho,37.75,
24918,OK,Cheyenne-Arapaho,39.29,
23274,OK,Cheyenne-Arapaho,40.35,
23281,OK,Cheyenne-Arapaho,36.62,
23629,OK,Cheyenne-Arapaho,39.4,
23272,OK,Cheyenne-Arapaho,37.49,
23271,OK,Cheyenne-Arapaho,39.29,
23270,OK,Cheyenne-Arapaho,38.57,
23487,OK,Cheyenne-Arapaho,39.58,
23493,OK,Cheyenne-Arapaho,40.12,
23491,OK,Cheyenne-Arapaho,39.42,
23490,OK,Cheyenne-Arapaho,40.19,
23492,OK,Cheyenne-Arapaho,39.26,
23670,OK,Cheyenne-Arapaho,39.33,
23152,OK,Cheyenne-Arapaho,40.28,
23157,OK,Cheyenne-Arapaho,40.39,
23671,OK,Cheyenne-Arapaho,40.07,
23151,OK,Cheyenne-Arapaho,39.14,
24437,OK,Cheyenne-Arapaho,39.81,
24434,OK,Cheyenne-Arapaho,37.01,
24440,OK,Cheyenne-Arapaho,41.86,
24439,OK,Cheyenne-Arapaho,39.74,
24438,OK,Cheyenne-Arapaho,39.77,
24433,OK,Cheyenne-Arapaho,36.87,
23470,OK,Cheyenne-Arapaho,39.76,
24126,OK,Cheyenne-Arapaho,41.09,
24127,OK,Cheyenne-Arapaho,39.13,
24128,OK,Cheyenne-Arapaho,40.13,
24129,OK,Cheyenne-Arapaho,37.26,
23471,OK,Cheyenne-Arapaho,40.36,
23713,OK,Cheyenne-Arapaho,39.44,
24591,OK,Cheyenne-Arapaho,39.41,
24594,OK,Cheyenne-Arapaho,39.02,
24593,OK,Cheyenne-Arapaho,39.28,
24592,OK,Cheyenne-Arapaho,39.36,
23712,OK,Cheyenne-Arapaho,39.71,
23183,OK,Cheyenne-Arapaho,39.5,
23182,OK,Cheyenne-Arapaho,39.8,
23482,OK,Cheyenne-Arapaho,41.25,
24960,OK,Cheyenne-Arapaho,34.58,
23158,OK,Cheyenne-Arapaho,40.48,
23159,OK,Cheyenne-Arapaho,42.16,
24120,OK,Cheyenne-Arapaho,39.72,
24119,OK,Cheyenne-Arapaho,41.85,
24121,OK,Cheyenne-Arapaho,39.77,
24118,OK,Cheyenne-Arapaho,41.59,
24117,OK,Cheyenne-Arapaho,40.5,
24114,OK,Cheyenne-Arapaho,39.43,
23273,OK,Cheyenne-Arapaho,39.24,
24169,OK,Cheyenne-Arapaho,41.9,
24168,OK,Cheyenne-Arapaho,41.35,
24170,OK,Cheyenne-Arapaho,40.54,
24171,OK,Cheyenne-Arapaho,39.93,
24597,OK,Cheyenne-Arapaho,36.79,
24598,OK,Cheyenne-Arapaho,37.42,
24599,OK,Cheyenne-Arapaho,36.72,
23264,OK,Cheyenne-Arapaho,38.54,
23630,OK,Cheyenne-Arapaho,42.72,
24796,OK,Cheyenne-Arapaho,39.86,
23191,OK,Cheyenne-Arapaho,39.57,
24797,OK,Cheyenne-Arapaho,39.57,
23192,OK,Cheyenne-Arapaho,38.73,
24794,OK,Cheyenne-Arapaho,22.91,
24795,OK,Cheyenne-Arapaho,27.29,
23195,OK,Cheyenne-Arapaho,41.35,
23668,OK,Cheyenne-Arapaho,18.21,
23184,OK,Cheyenne-Arapaho,39.21,
23196,OK,Cheyenne-Arapaho,40.08,
21957,OK,Creek,40.14,
21958,OK,Creek,40.04,
21956,OK,Creek,40.05,
21955,OK,Creek,40.06,
21835,OK,Creek,40.07,
21959,OK,Creek,39.98,
21960,OK,Creek,40.01,
21962,OK,Creek,40.21,
21961,OK,Creek,40.2,
21963,OK,Creek,40.13,
28247,OK,Sac and Fox,41.14,
28340,OK,Sac and Fox,39.97,
28339,OK,Sac and Fox,40.06,
28232,OK,Sac and Fox,40.23,
28233,OK,Sac and Fox,40.21,
28234,OK,Sac and Fox,40.2,
28251,OK,Sac and Fox,41.29,
28252,OK,Sac and Fox,41.21,
28253,OK,Sac and Fox,41.14,
28246,OK,Sac and Fox,41.06,
28338,OK,Sac and Fox,39.94,
28337,OK,Sac and Fox,40.02,
28231,OK,Sac and Fox,40.26,
27921,OK,Sac and Fox,40.25,
28226,OK,Sac and Fox,40.24,
28225,OK,Sac and Fox,40.23,
28256,OK,Sac and Fox,41.22,
28255,OK,Sac and Fox,41.14,
28254,OK,Sac and Fox,41.07,
28245,OK,Sac and Fox,40.99,
28229,OK,Sac and Fox,40.29,
28230,OK,Sac and Fox,40.28,
28257,OK,Sac and Fox,41.14,
28258,OK,Sac and Fox,41.07,
28259,OK,Sac and Fox,40.99,
28244,OK,Sac and Fox,40.92,
28228,OK,Sac and Fox,40.33,
28227,OK,Sac and Fox,40.31,
27920,OK,Sac and Fox,40.3,
27919,OK,Sac and Fox,40.03,
21965,OK,Creek,40.06,
21964,OK,Creek,40.14,
21818,OK,Creek,40.13,
21838,OK,Creek,40.06,
21839,OK,Creek,41.37,
21837,OK,Creek,41.19,
22176,OK,Creek,39.91,
22177,OK,Creek,40.42,
22174,OK,Creek,40.48,
22175,OK,Creek,40.57,
27918,OK,Sac and Fox,40.11,
28268,OK,Sac and Fox,40.2,
28269,OK,Sac and Fox,40.16,
27916,OK,Sac and Fox,40.03,
27917,OK,Sac and Fox,40.11,
28270,OK,Sac and Fox,40.2,
28271,OK,Sac and Fox,40.19,
28273,OK,Sac and Fox,40.02,
28272,OK,Sac and Fox,40.11,
28264,OK,Sac and Fox,40.19,
21853,OK,Creek,40.8,
21854,OK,Creek,40.8,
28261,OK,Sac and Fox,40.93,
27922,OK,Sac and Fox,40.78,
28260,OK,Sac and Fox,40.93,
28405,OK,Sac and Fox,42.22,
28404,OK,Sac and Fox,41.76,
28403,OK,Sac and Fox,41.45,
28402,OK,Sac and Fox,29.7,
28401,OK,Sac and Fox,28.2,
28265,OK,Sac and Fox,40.23,
28263,OK,Sac and Fox,40.02,
28262,OK,Sac and Fox,40.11,
28267,OK,Sac and Fox,40.19,
28266,OK,Sac and Fox,40.26,
27927,OK,Sac and Fox,40.4,
27926,OK,Sac and Fox,40.04,
28282,OK,Sac and Fox,39.43,
28283,OK,Sac and Fox,39.39,
28286,OK,Sac and Fox,39.31,
22173,OK,Creek,40.51,
22172,OK,Creek,40.59,
22179,OK,Creek,40.06,
22180,OK,Creek,40.02,
21836,OK,Creek,40.16,
22178,OK,Creek,39.97,
22181,OK,Creek,39.93,
21827,OK,Creek,40.29,
21845,OK,Creek,39.88,
21817,OK,Creek,39.87,
27925,OK,Sac and Fox,40.04,
27924,OK,Sac and Fox,40.07,
27923,OK,Sac and Fox,40.13,
28284,OK,Sac and Fox,39.19,
28285,OK,Sac and Fox,39.15,
28302,OK,Sac and Fox,39.79,
28301,OK,Sac and Fox,39.75,
28300,OK,Sac and Fox,39.7,
28299,OK,Sac and Fox,39.66,
28295,OK,Sac and Fox,39.86,
28221,OK,Sac and Fox,39.79,OK DEPT OF TRANSPORTATION
28222,OK,Sac and Fox,39.9,
28223,OK,Sac and Fox,40.0,
28224,OK,Sac and Fox,40.11,
28274,OK,Sac and Fox,40.02,
28275,OK,Sac and Fox,39.82,
28208,OK,Sac and Fox,39.68,
28207,OK,Sac and Fox,39.4,
28206,OK,Sac and Fox,39.3,
28197,OK,Sac and Fox,39.38,
28276,OK,Sac and Fox,40.1,
28277,OK,Sac and Fox,39.92,
28203,OK,Sac and Fox,39.75,
28204,OK,Sac and Fox,39.46,
28205,OK,Sac and Fox,39.12,
28198,OK,Sac and Fox,39.26,
28202,OK,Sac and Fox,39.5,OKLAHOMA GAS & ELECTRIC CO.
28201,OK,Sac and Fox,39.74,OKLAHOMA GAS & ELECTRIC CO.
28278,OK,Sac and Fox,39.92,OKLAHOMA GAS & ELECTRIC CO.
28279,OK,Sac and Fox,40.1,OKLAHOMA GAS & ELECTRIC CO.
26635,OK,Iowa,39.19,
26510,OK,Iowa,39.99,
26509,OK,Iowa,39.61,
26602,OK,Iowa,39.95,
26633,OK,Iowa,39.2,
26632,OK,Iowa,39.21,
26601,OK,Iowa,39.92,
26630,OK,Iowa,39.17,
26631,OK,Iowa,40.68,
26600,OK,Iowa,39.83,
26521,OK,Iowa,40.15,OKLAHOMA GAS & ELECTRIC CO.
26522,OK,Iowa,40.11,OKLAHOMA GAS & ELECTRIC CO.
26520,OK,Iowa,39.92,
26518,OK,Iowa,40.01,
26519,OK,Iowa,39.93,
26515,OK,Iowa,40.6,
26516,OK,Iowa,40.47,
26517,OK,Iowa,40.35,
26648,OK,Iowa,40.22,
26514,OK,Iowa,40.42,
26512,OK,Iowa,39.86,
26513,OK,Iowa,39.74,
26511,OK,Iowa,39.92,
26629,OK,Iowa,39.17,
26628,OK,Iowa,39.68,
26599,OK,Iowa,39.83,
26649,OK,Iowa,39.87,
26598,OK,Iowa,39.71,
26597,OK,Iowa,39.55,
26596,OK,Iowa,39.39,
28200,OK,Sac and Fox,39.54,
28199,OK,Sac and Fox,39.74,
28280,OK,Sac and Fox,39.92,
28281,OK,Sac and Fox,40.1,
27928,OK,Sac and Fox,40.81,
27929,OK,Sac and Fox,40.41,
27930,OK,Sac and Fox,40.74,
27931,OK,Sac and Fox,40.39,
28303,OK,Sac and Fox,40.0,
28304,OK,Sac and Fox,40.04,
26641,OK,Iowa,40.17,
26640,OK,Iowa,40.04,
26647,OK,Iowa,40.23,
26643,OK,Iowa,40.11,
26642,OK,Iowa,39.98,
26639,OK,Iowa,39.86,
26646,OK,Iowa,40.05,
26645,OK,Iowa,39.92,
26644,OK,Iowa,39.8,
26638,OK,Iowa,39.67,
26650,OK,Iowa,39.83,
26593,OK,Iowa,39.67,
26592,OK,Iowa,39.51,
26594,OK,Iowa,39.35,
26651,OK,Iowa,39.79,
26591,OK,Iowa,39.63,
26590,OK,Iowa,39.47,
26589,OK,Iowa,39.31,
26652,OK,Iowa,39.75,
26586,OK,Iowa,39.59,
28318,OK,Sac and Fox,40.07,
28317,OK,Sac and Fox,40.1,
28306,OK,Sac and Fox,40.16,
28305,OK,Sac and Fox,40.19,
28316,OK,Sac and Fox,40.22,
28315,OK,Sac and Fox,40.25,
28308,OK,Sac and Fox,40.31,
28307,OK,Sac and Fox,40.34,
28313,OK,Sac and Fox,40.37,
28314,OK,Sac and Fox,40.4,
28309,OK,Sac and Fox,40.46,
28310,OK,Sac and Fox,40.49,
28311,OK,Sac and Fox,40.52,
28312,OK,Sac and Fox,40.55,
29946,OK,Pawnee,39.83,
29947,OK,Pawnee,39.74,
29948,OK,Pawnee,39.62,
29787,OK,Pawnee,38.79,
29786,OK,Pawnee,38.47,
29785,OK,Pawnee,39.13,
28296,OK,Sac and Fox,39.82,
28298,OK,Sac and Fox,39.78,
28297,OK,Sac and Fox,39.74,
28289,OK,Sac and Fox,39.94,
28290,OK,Sac and Fox,39.9,
28288,OK,Sac and Fox,39.85,
28287,OK,Sac and Fox,39.81,
28291,OK,Sac and Fox,40.01,
28399,OK,Sac and Fox,40.01,
28398,OK,Sac and Fox,39.97,
28292,OK,Sac and Fox,39.97,
28293,OK,Sac and Fox,39.93,
28294,OK,Sac and Fox,39.89,
27940,OK,Sac and Fox,40.67,
28321,OK,Sac and Fox,39.91,
28320,OK,Sac and Fox,40.76,
28322,OK,Sac and Fox,40.2,TALLGRASS PONY EXPRESS PIPELINE LLC
28319,OK,Sac and Fox,40.44,TALLGRASS PONY EXPRESS PIPELINE LLC
27938,OK,Sac and Fox,40.34,
27939,OK,Sac and Fox,40.17,
21844,OK,Creek,39.92,
21815,OK,Creek,40.29,
21816,OK,Creek,40.2,
21954,OK,Creek,40.08,
21953,OK,Creek,40.15,
21843,OK,Creek,41.21,
21952,OK,Creek,40.17,
21950,OK,Creek,40.17,
21951,OK,Creek,40.1,
22211,OK,Pawnee,39.49,
28400,OK,Sac and Fox,26.75,
21842,OK,Creek,40.39,
21949,OK,Creek,38.5,
21812,OK,Creek,40.72,
21948,OK,Creek,38.51,
21811,OK,Creek,40.29,
21947,OK,Creek,38.39,
30246,OK,Pawnee,22.49,
22214,OK,Pawnee,37.71,
27937,OK,Sac and Fox,39.7,
27936,OK,Sac and Fox,39.68,
27935,OK,Sac and Fox,39.66,
27932,OK,Sac and Fox,39.64,
27934,OK,Sac and Fox,39.66,
27933,OK,Sac and Fox,39.58,
30160,OK,Pawnee,39.44,
30167,OK,Pawnee,39.45,
30166,OK,Pawnee,39.26,
30165,OK,Pawnee,39.46,
22215,OK,Pawnee,37.43,
22218,OK,Pawnee,35.63,
22217,OK,Pawnee,35.45,
22216,OK,Pawnee,35.26,
22219,OK,Pawnee,34.15,
30251,OK,Pawnee,33.23,
30250,OK,Pawnee,33.33,
22222,OK,Pawnee,39.63,
22221,OK,Pawnee,38.83,
30245,OK,Pawnee,38.02,
30176,OK,Pawnee,43.46,
30177,OK,Pawnee,43.92,
30164,OK,Pawnee,38.69,
30162,OK,Pawnee,38.76,
30163,OK,Pawnee,38.84,
30161,OK,Pawnee,38.91,
30174,OK,Pawnee,35.52,
30175,OK,Pawnee,35.21,
29727,OK,Pawnee,42.11,
29705,OK,Pawnee,39.17,
22220,OK,Pawnee,38.23,
30021,OK,Pawnee,39.03,
30022,OK,Pawnee,38.88,
29698,OK,Pawnee,39.73,
29697,OK,Pawnee,39.62,
29695,OK,Pawnee,39.51,
29696,OK,Pawnee,38.91,
29614,OK,Pawnee,39.91,
29615,OK,Pawnee,39.9,
30248,OK,Pawnee,39.9,
30249,OK,Pawnee,39.89,
29613,OK,Pawnee,40.73,
29612,OK,Pawnee,40.53,
29656,OK,Pawnee,38.88,
29657,OK,Pawnee,39.7,
29692,OK,Pawnee,39.62,
29694,OK,Pawnee,39.5,
29693,OK,Pawnee,39.23,
29616,OK,Pawnee,39.91,
30247,OK,Pawnee,39.9,
22212,OK,Pawnee,39.34,
22213,OK,Pawnee,39.59,
30004,OK,Pawnee,40.01,
29702,OK,Pawnee,39.33,
29701,OK,Pawnee,39.3,
30005,OK,Pawnee,35.89,
30006,OK,Pawnee,36.08,
29699,OK,Pawnee,35.1,
29700,OK,Pawnee,35.5,
30020,OK,Pawnee,39.0,
29611,OK,Pawnee,39.76,
29621,OK,Pawnee,41.44,
29723,OK,Pawnee,41.01,
29724,OK,Pawnee,41.09,
29670,OK,Pawnee,40.01,
30169,OK,Pawnee,40.01,
29671,OK,Pawnee,40.07,
30168,OK,Pawnee,40.07,
30170,OK,Pawnee,39.95,
29669,OK,Pawnee,39.95,
29706,OK,Pawnee,38.85,
29633,OK,Pawnee,40.58,
29703,OK,Pawnee,38.75,
29704,OK,Pawnee,39.07,
29632,OK,Pawnee,40.3,
30173,OK,Pawnee,40.56,
