SU_ID,SU_SUID,SU_SUIDNUM,DNRREGION,COUNTYNAME,COUN,TOWN,RDIR,RANG,SECT,FORT,GLOT,GM_CH,GS_CH,FORTDESC,PLSMATCH,SU_ACRES,SU_PCTFORT,UINT_NUMER,UINT_DENOM,INT_TYPE,INT_STATUS,LANDTYPE,MEANSACQ,LANDTYPECO,MEANSACQCO,ADMINISTRA,ADMINIST_1,MGTPRGPRJ,MGTPRJNAME,MGTPRGCODE,MGTPRGNAME,ADMPRGPRJA,DNRTRNXNUM,T_CLOSINGD,SU_CTYPIN_,DATA_DOWNL,Shape_Leng,Shape_Area
120812.00000000000,"120812",120812.00000000000,Northeast,Itasca,"31","147","0","26","30","41","0","31147026304100","3114702630",NESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1616.05125097000,163179.02602399999
120813.00000000000,"120813",120813.00000000000,Northeast,Itasca,"31","147","0","26","30","43","0","31147026304300","3114702630",SWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1613.73192875000,162724.73888799999
120814.00000000000,"120814",120814.00000000000,Northeast,Itasca,"31","147","0","26","30","71","3","31147026300003","3114702630",First government lot West of NWNW,forty/glot-level,26.30000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1318.97327113000,103804.05151799999
120815.00000000000,"120815",120815.00000000000,Northeast,Itasca,"31","147","0","26","30","74","4","31147026300004","3114702630",First government lot West of SWNW,forty/glot-level,26.10000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1301.42762702000,100315.16955599999
120816.00000000000,"120816",120816.00000000000,Northeast,Itasca,"31","147","0","26","31","12","0","31147026311200","3114702631",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1604.72721278000,160924.42658400000
120817.00000000000,"120817",120817.00000000000,Northeast,Itasca,"31","147","0","26","32","11","0","31147026321100","3114702632",NENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1639.27933931000,167705.18113700001
120818.00000000000,"120818",120818.00000000000,Northeast,Itasca,"31","147","0","26","32","12","0","31147026321200","3114702632",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1632.83160799000,166456.38356500000
120819.00000000000,"120819",120819.00000000000,Northeast,Itasca,"31","147","0","26","32","13","0","31147026321300","3114702632",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1625.97742238000,165112.83621000001
120820.00000000000,"120820",120820.00000000000,Northeast,Itasca,"31","147","0","26","32","14","0","31147026321400","3114702632",SENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1632.42632174000,166362.18669800000
120821.00000000000,"120821",120821.00000000000,Northeast,Itasca,"31","147","0","26","32","22","0","31147026322200","3114702632",NWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1620.18815188000,163977.02484900001
120822.00000000000,"120822",120822.00000000000,Northeast,Itasca,"31","147","0","26","32","24","0","31147026322400","3114702632",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1619.61840814000,163871.04314500000
120823.00000000000,"120823",120823.00000000000,Northeast,Itasca,"31","147","0","26","32","31","0","31147026323100","3114702632",NESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1612.88176239000,162541.53173900000
120824.00000000000,"120824",120824.00000000000,Northeast,Itasca,"31","147","0","26","32","41","0","31147026324100","3114702632",NESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1625.63476093000,165021.69656099999
120825.00000000000,"120825",120825.00000000000,Northeast,Itasca,"31","147","0","26","32","42","0","31147026324200","3114702632",NWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1619.24087056000,163783.43663600000
120826.00000000000,"120826",120826.00000000000,Northeast,Itasca,"31","147","0","26","32","43","0","31147026324300","3114702632",SWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1612.48267384000,162439.84162299999
120827.00000000000,"120827",120827.00000000000,Northeast,Itasca,"31","147","0","26","32","44","0","31147026324400","3114702632",SESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1618.87527316000,163677.71503900000
120828.00000000000,"120828",120828.00000000000,Northeast,Itasca,"31","147","0","26","33","11","0","31147026331100","3114702633",NENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1633.29285978000,166705.83201000001
120829.00000000000,"120829",120829.00000000000,Northeast,Itasca,"31","147","0","26","33","12","0","31147026331200","3114702633",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1637.33749061000,167531.07532500001
120830.00000000000,"120830",120830.00000000000,Northeast,Itasca,"31","147","0","26","33","13","0","31147026331300","3114702633",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1635.08590275000,167082.89440900000
120831.00000000000,"120831",120831.00000000000,Northeast,Itasca,"31","147","0","26","33","21","0","31147026332100","3114702633",NENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1641.41644643000,168362.01095000000
120832.00000000000,"120832",120832.00000000000,Northeast,Itasca,"31","147","0","26","33","22","0","31147026332200","3114702633",NWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1645.53083553000,169199.05000700001
120833.00000000000,"120833",120833.00000000000,Northeast,Itasca,"31","147","0","26","33","23","0","31147026332300","3114702633",SWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1643.27844286000,168750.94791600000
120834.00000000000,"120834",120834.00000000000,Northeast,Itasca,"31","147","0","26","33","24","0","31147026332400","3114702633",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1639.16279910000,167913.52072900001
120835.00000000000,"120835",120835.00000000000,Northeast,Itasca,"31","147","0","26","33","31","0","31147026333100","3114702633",NESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1637.00395379000,167480.27692900001
120836.00000000000,"120836",120836.00000000000,Northeast,Itasca,"31","147","0","26","33","32","0","31147026333200","3114702633",NWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1641.06248803000,168306.01042400001
120837.00000000000,"120837",120837.00000000000,Northeast,Itasca,"31","147","0","26","33","33","0","31147026333300","3114702633",SWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1638.85041380000,167857.64881399999
120838.00000000000,"120838",120838.00000000000,Northeast,Itasca,"31","147","0","26","33","34","0","31147026333400","3114702633",SESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1634.79212050000,167031.97656700001
120839.00000000000,"120839",120839.00000000000,Northeast,Itasca,"31","147","0","26","33","42","0","31147026334200","3114702633",NWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1632.92636151000,166649.44928999999
120840.00000000000,"120840",120840.00000000000,Northeast,Itasca,"31","147","0","26","33","43","0","31147026334300","3114702633",SWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1630.71246170000,166200.72344400000
120841.00000000000,"120841",120841.00000000000,Northeast,Itasca,"31","147","0","26","33","44","0","31147026334400","3114702633",SESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1626.60906705000,165363.33698600001
120842.00000000000,"120842",120842.00000000000,Northeast,Itasca,"31","147","0","26","34","11","0","31147026341100","3114702634",NENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1616.56824625000,163265.58669200001
120843.00000000000,"120843",120843.00000000000,Northeast,Itasca,"31","147","0","26","34","12","0","31147026341200","3114702634",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1612.08330363000,162372.99846100001
120844.00000000000,"120844",120844.00000000000,Northeast,Itasca,"31","147","0","26","34","13","0","31147026341300","3114702634",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1616.75153913000,163333.84394799999
120845.00000000000,"120845",120845.00000000000,Northeast,Itasca,"31","147","0","26","34","14","0","31147026341400","3114702634",SENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1621.23702420000,164226.58291400000
331304.00000000000,"331304",331304.00000000000,Northeast,Itasca,"31","147","0","26","34","21","0","31147026342100","3114702634",NENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,Exchange,"3",E,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1607.65042473000,161485.54630500000
120846.00000000000,"120846",120846.00000000000,Northeast,Itasca,"31","147","0","26","34","22","0","31147026342200","3114702634",NWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1603.27233962000,160603.62344800000
120847.00000000000,"120847",120847.00000000000,Northeast,Itasca,"31","147","0","26","34","23","0","31147026342300","3114702634",SWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1607.93981093000,161564.13874100000
331305.00000000000,"331305",331305.00000000000,Northeast,Itasca,"31","147","0","26","34","24","0","31147026342400","3114702634",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,Exchange,"3",E,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1612.31881997000,162446.35545000000
120848.00000000000,"120848",120848.00000000000,Northeast,Itasca,"31","147","0","26","34","31","0","31147026343100","3114702634",NESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1617.08242168000,163421.29457400000
120849.00000000000,"120849",120849.00000000000,Northeast,Itasca,"31","147","0","26","34","32","0","31147026343200","3114702634",NWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1612.64852228000,162528.10708799999
120850.00000000000,"120850",120850.00000000000,Northeast,Itasca,"31","147","0","26","34","33","0","31147026343300","3114702634",SWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1617.36722450000,163489.25141699999
120851.00000000000,"120851",120851.00000000000,Northeast,Itasca,"31","147","0","26","34","34","0","31147026343400","3114702634",SESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1621.80164857000,164382.56342300001
120596.00000000000,"120596",120596.00000000000,Northeast,Itasca,"31","146","0","26","23","43","0","31146026234300","3114602623",SWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1599.42448943000,159820.90074400001
120597.00000000000,"120597",120597.00000000000,Northeast,Itasca,"31","146","0","26","23","44","0","31146026234400","3114602623",SESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1599.31572728000,159813.13085300001
120598.00000000000,"120598",120598.00000000000,Northeast,Itasca,"31","146","0","26","24","12","0","31146026241200","3114602624",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1638.70283941000,167519.89957400001
120599.00000000000,"120599",120599.00000000000,Northeast,Itasca,"31","146","0","26","24","13","0","31146026241300","3114602624",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1636.38185440000,167201.30474200001
120600.00000000000,"120600",120600.00000000000,Northeast,Itasca,"31","146","0","26","24","21","0","31146026242100","3114602624",NENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1622.92334972000,164340.57535100001
120601.00000000000,"120601",120601.00000000000,Northeast,Itasca,"31","146","0","26","24","22","0","31146026242200","3114602624",NWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1607.17557256000,161166.71960200000
120549.00000000000,"120549",120549.00000000000,Northeast,Itasca,"31","146","0","26","20","12","0","31146026201200","3114602620",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1607.41080384000,161479.91241300001
120550.00000000000,"120550",120550.00000000000,Northeast,Itasca,"31","146","0","26","20","13","0","31146026201300","3114602620",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1607.28308874000,161454.72398400001
120551.00000000000,"120551",120551.00000000000,Northeast,Itasca,"31","146","0","26","20","21","0","31146026202100","3114602620",NENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1608.28327317000,161654.14689599999
120552.00000000000,"120552",120552.00000000000,Northeast,Itasca,"31","146","0","26","20","22","0","31146026202200","3114602620",NWNW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1609.18497557000,161834.24215100001
120553.00000000000,"120553",120553.00000000000,Northeast,Itasca,"31","146","0","26","20","24","0","31146026202400","3114602620",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1608.15643936000,161629.16250000001
120554.00000000000,"120554",120554.00000000000,Northeast,Itasca,"31","146","0","26","20","32","0","31146026203200","3114602620",NWSW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1608.94628479000,161787.09344699999
120555.00000000000,"120555",120555.00000000000,Northeast,Itasca,"31","146","0","26","21","11","0","31146026211100","3114602621",NENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1613.44627466000,162690.95755900000
120556.00000000000,"120556",120556.00000000000,Northeast,Itasca,"31","146","0","26","21","12","0","31146026211200","3114602621",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1615.05540199000,163018.37372800001
120557.00000000000,"120557",120557.00000000000,Northeast,Itasca,"31","146","0","26","21","13","0","31146026211300","3114602621",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1616.17480761000,163243.19619200000
120558.00000000000,"120558",120558.00000000000,Northeast,Itasca,"31","146","0","26","21","14","0","31146026211400","3114602621",SENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1614.56566488000,162915.75862700000
120559.00000000000,"120559",120559.00000000000,Northeast,Itasca,"31","146","0","26","21","21","0","31146026212100","3114602621",NENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1616.69358884000,163351.40352500000
120560.00000000000,"120560",120560.00000000000,Northeast,Itasca,"31","146","0","26","21","24","0","31146026212400","3114602621",SENW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1617.81381324000,163576.40375800000
120561.00000000000,"120561",120561.00000000000,Northeast,Itasca,"31","146","0","26","21","31","0","31146026213100","3114602621",NESW,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1619.00817694000,163815.85267500000
120562.00000000000,"120562",120562.00000000000,Northeast,Itasca,"31","146","0","26","21","41","0","31146026214100","3114602621",NESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1615.70413658000,163143.80622599999
120563.00000000000,"120563",120563.00000000000,Northeast,Itasca,"31","146","0","26","21","42","0","31146026214200","3114602621",NWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1617.36988663000,163482.76746800001
120564.00000000000,"120564",120564.00000000000,Northeast,Itasca,"31","146","0","26","21","43","0","31146026214300","3114602621",SWSE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1618.49669635000,163707.78818700000
121112.00000000000,"121112",121112.00000000000,Northeast,Itasca,"31","149","0","26","31","33","4","31149026310004","3114902631",SWSW,forty/glot-level,39.99000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,Forestry,"41",,,,,,,,,11-15-2023,1617.18147815000,163445.04337299999
120565.00000000000,"120565",120565.00000000000,Northeast,Itasca,"31","146","0","26","21","44","0","31146026214400","3114602621",SESE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1616.83089063000,163368.78738400000
120566.00000000000,"120566",120566.00000000000,Northeast,Itasca,"31","146","0","26","22","11","0","31146026221100","3114602622",NENE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1597.41012206000,159435.48305400001
120567.00000000000,"120567",120567.00000000000,Northeast,Itasca,"31","146","0","26","22","12","0","31146026221200","3114602622",NWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1600.49024306000,160068.57554200001
120568.00000000000,"120568",120568.00000000000,Northeast,Itasca,"31","146","0","26","22","13","0","31146026221300","3114602622",SWNE,forty/glot-level,40.00000000000,"100","1","1",Fee Surface,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,Forestry,"41",SFT00009,BOWSTRING,SFT,STATE FOREST,,,,,11-15-2023,1604.10166354000,160790.28311200000
