OBJECTID,SU_ID,SU_SUID,SU_SUIDNUM,DNRREGION,COUNTYNAME,COUN,TOWN,RDIR,RANG,SECT,FORT,GLOT,GM_CH,GS_CH,FORTDESC,PLSMATCH,SU_ACRES,SU_PCTFORT,UINT_NUMER,UINT_DENOM,SU_NETACRE,INT_TYPE,INT_STATUS,LANDTYPE,MEANSACQ,LANDTYPECO,MEANSACQCO,OMITTYPES,PRINTACRES,MOWNSTATUS,MOWNSTAT_1,LANDCLASS,MRECTYPE,MRECTYPECO,SURFACEOFF,LAST_OFFER,LAST_PROCE,LAST_PRO_1,DATA_DOWNL,Shape_Leng,Shape_Area
"217247",200754.00000000000,"200754",200754.00000000000,Northwest,Mahnomen,"44","146","0","40","26","13","0","44146040261300","4414604026",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1601.45287919000,160277.98177799999
"217248",200755.00000000000,"200755",200755.00000000000,Northwest,Mahnomen,"44","146","0","40","26","22","0","44146040262200","4414604026",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1607.83739574000,161560.42559200001
"217249",200756.00000000000,"200756",200756.00000000000,Northwest,Mahnomen,"44","146","0","40","26","41","0","44146040264100","4414604026",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1608.79913571000,161754.39174299999
"217251",200758.00000000000,"200758",200758.00000000000,Northwest,Mahnomen,"44","146","0","40","27","14","0","44146040271400","4414604027",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1612.31870895000,162449.87814600000
"217254",200761.00000000000,"200761",200761.00000000000,Northwest,Mahnomen,"44","146","0","40","27","31","0","44146040273100","4414604027",NESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1608.26837994000,161654.20182399999
"217529",199821.00000000000,"199821",199821.00000000000,Northwest,Mahnomen,"44","143","0","39","4","31","5","44143039040005","4414303904",NESW,forty/glot-level,45.60000000000,"0","1","1",45.60000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Uncertain,U,,,,,,,"0",01-15-2024,1935.18529432000,171108.17125000001
"217531",199822.00000000000,"199822",199822.00000000000,Northwest,Mahnomen,"44","143","0","39","4","33","6","44143039040006","4414303904",SWSW,forty/glot-level,33.20000000000,"0","1","1",33.20000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Uncertain,U,,,,,,,"0",01-15-2024,1389.00242835000,125848.37116900001
"217534",199824.00000000000,"199824",199824.00000000000,Northwest,Mahnomen,"44","143","0","39","4","43","0","44143039044300","4414303904",SWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1581.04043784000,156185.41776099999
"217550",200285.00000000000,"200285",200285.00000000000,Northwest,Mahnomen,"44","146","0","39","23","41","0","44146039234100","4414603923",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1618.52476836000,163666.95365600000
"217551",200286.00000000000,"200286",200286.00000000000,Northwest,Mahnomen,"44","146","0","39","23","44","0","44146039234400","4414603923",SESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1619.42178683000,163849.43799999999
"217554",200289.00000000000,"200289",200289.00000000000,Northwest,Mahnomen,"44","146","0","39","24","13","0","44146039241300","4414603924",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.06292445000,164108.84716300000
"217556",200291.00000000000,"200291",200291.00000000000,Northwest,Mahnomen,"44","146","0","39","24","21","0","44146039242100","4414603924",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1622.63266025000,164412.37125200001
"217557",200292.00000000000,"200292",200292.00000000000,Northwest,Mahnomen,"44","146","0","39","24","22","0","44146039242200","4414603924",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1624.28736472000,164746.66476000001
