state,managing_agency,rights_type,state_enabling_act,SU_SUID,county,township,RDIR,RANG,section,aliquot,acres,percent_owned,trust_name
MN,Department of Natural Resources,Surface,2625 Stat. 166-167 (1857); 11 Stat. 285 (1858),118061,Itasca,146,0,25,22,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2626 Stat. 166-167 (1857); 11 Stat. 285 (1858),118066,Itasca,146,0,25,23,NWNE,37.7,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2627 Stat. 166-167 (1857); 11 Stat. 285 (1858),118067,Itasca,146,0,25,23,SWNE,37.9,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2628 Stat. 166-167 (1857); 11 Stat. 285 (1858),118069,Itasca,146,0,25,23,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2629 Stat. 166-167 (1857); 11 Stat. 285 (1858),118070,Itasca,146,0,25,23,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2630 Stat. 166-167 (1857); 11 Stat. 285 (1858),118071,Itasca,146,0,25,23,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2631 Stat. 166-167 (1857); 11 Stat. 285 (1858),118072,Itasca,146,0,25,23,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2632 Stat. 166-167 (1857); 11 Stat. 285 (1858),118073,Itasca,146,0,25,23,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2633 Stat. 166-167 (1857); 11 Stat. 285 (1858),118074,Itasca,146,0,25,23,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2634 Stat. 166-167 (1857); 11 Stat. 285 (1858),118075,Itasca,146,0,25,23,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2635 Stat. 166-167 (1857); 11 Stat. 285 (1858),118076,Itasca,146,0,25,23,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2636 Stat. 166-167 (1857); 11 Stat. 285 (1858),331291,Itasca,146,0,25,23,NWSE,38.1,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2637 Stat. 166-167 (1857); 11 Stat. 285 (1858),117663,Itasca,145,0,25,14,SWNE,41.6,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2638 Stat. 166-167 (1857); 11 Stat. 285 (1858),117668,Itasca,145,0,25,14,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2639 Stat. 166-167 (1857); 11 Stat. 285 (1858),117669,Itasca,145,0,25,14,NWSE,41.76,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2640 Stat. 166-167 (1857); 11 Stat. 285 (1858),117670,Itasca,145,0,25,15,NENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2641 Stat. 166-167 (1857); 11 Stat. 285 (1858),117671,Itasca,145,0,25,15,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2642 Stat. 166-167 (1857); 11 Stat. 285 (1858),117676,Itasca,145,0,25,15,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2643 Stat. 166-167 (1857); 11 Stat. 285 (1858),331292,Itasca,146,0,25,23,SWSE,38.3,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2644 Stat. 166-167 (1857); 11 Stat. 285 (1858),331290,Itasca,146,0,25,23,SESE,41.7,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2645 Stat. 166-167 (1857); 11 Stat. 285 (1858),118275,Itasca,147,0,25,34,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2646 Stat. 166-167 (1857); 11 Stat. 285 (1858),118276,Itasca,147,0,25,34,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2647 Stat. 166-167 (1857); 11 Stat. 285 (1858),118277,Itasca,147,0,25,34,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2648 Stat. 166-167 (1857); 11 Stat. 285 (1858),118279,Itasca,147,0,25,35,NWNE,43.94,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2649 Stat. 166-167 (1857); 11 Stat. 285 (1858),118280,Itasca,147,0,25,35,SWNE,42.81,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2650 Stat. 166-167 (1857); 11 Stat. 285 (1858),118282,Itasca,147,0,25,35,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2651 Stat. 166-167 (1857); 11 Stat. 285 (1858),118283,Itasca,147,0,25,35,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2652 Stat. 166-167 (1857); 11 Stat. 285 (1858),118284,Itasca,147,0,25,35,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2653 Stat. 166-167 (1857); 11 Stat. 285 (1858),118285,Itasca,147,0,25,35,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2654 Stat. 166-167 (1857); 11 Stat. 285 (1858),118286,Itasca,147,0,25,35,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2655 Stat. 166-167 (1857); 11 Stat. 285 (1858),118287,Itasca,147,0,25,35,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2656 Stat. 166-167 (1857); 11 Stat. 285 (1858),118288,Itasca,147,0,25,35,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2657 Stat. 166-167 (1857); 11 Stat. 285 (1858),118289,Itasca,147,0,25,35,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2658 Stat. 166-167 (1857); 11 Stat. 285 (1858),118291,Itasca,147,0,25,35,NWSE,41.69,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2659 Stat. 166-167 (1857); 11 Stat. 285 (1858),118292,Itasca,147,0,25,35,SWSE,40.56,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2660 Stat. 166-167 (1857); 11 Stat. 285 (1858),117685,Itasca,145,0,25,18,SWSW,45,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2661 Stat. 166-167 (1857); 11 Stat. 285 (1858),117688,Itasca,145,0,25,19,NWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2662 Stat. 166-167 (1857); 11 Stat. 285 (1858),117689,Itasca,145,0,25,19,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2663 Stat. 166-167 (1857); 11 Stat. 285 (1858),117690,Itasca,145,0,25,19,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2664 Stat. 166-167 (1857); 11 Stat. 285 (1858),117691,Itasca,145,0,25,19,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2665 Stat. 166-167 (1857); 11 Stat. 285 (1858),117692,Itasca,145,0,25,19,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2666 Stat. 166-167 (1857); 11 Stat. 285 (1858),117694,Itasca,145,0,25,19,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2667 Stat. 166-167 (1857); 11 Stat. 285 (1858),117695,Itasca,145,0,25,19,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2668 Stat. 166-167 (1857); 11 Stat. 285 (1858),117696,Itasca,145,0,25,19,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2669 Stat. 166-167 (1857); 11 Stat. 285 (1858),117697,Itasca,145,0,25,19,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2670 Stat. 166-167 (1857); 11 Stat. 285 (1858),117698,Itasca,145,0,25,19,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2671 Stat. 166-167 (1857); 11 Stat. 285 (1858),117699,Itasca,145,0,25,20,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2672 Stat. 166-167 (1857); 11 Stat. 285 (1858),117701,Itasca,145,0,25,20,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2673 Stat. 166-167 (1857); 11 Stat. 285 (1858),117703,Itasca,145,0,25,21,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2674 Stat. 166-167 (1857); 11 Stat. 285 (1858),117705,Itasca,145,0,25,21,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2675 Stat. 166-167 (1857); 11 Stat. 285 (1858),117706,Itasca,145,0,25,21,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2676 Stat. 166-167 (1857); 11 Stat. 285 (1858),118106,Itasca,146,0,25,26,NENE,41.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2677 Stat. 166-167 (1857); 11 Stat. 285 (1858),118107,Itasca,146,0,25,26,NWNE,38.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2678 Stat. 166-167 (1857); 11 Stat. 285 (1858),118108,Itasca,146,0,25,26,SWNE,38.7,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2679 Stat. 166-167 (1857); 11 Stat. 285 (1858),118110,Itasca,146,0,25,26,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2680 Stat. 166-167 (1857); 11 Stat. 285 (1858),118111,Itasca,146,0,25,26,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2681 Stat. 166-167 (1857); 11 Stat. 285 (1858),118112,Itasca,146,0,25,26,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2682 Stat. 166-167 (1857); 11 Stat. 285 (1858),118113,Itasca,146,0,25,26,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2683 Stat. 166-167 (1857); 11 Stat. 285 (1858),118114,Itasca,146,0,25,26,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2684 Stat. 166-167 (1857); 11 Stat. 285 (1858),118116,Itasca,146,0,25,26,NWSE,38.9,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2685 Stat. 166-167 (1857); 11 Stat. 285 (1858),118117,Itasca,146,0,25,26,SWSE,39.1,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2686 Stat. 166-167 (1857); 11 Stat. 285 (1858),118119,Itasca,146,0,25,27,NWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2687 Stat. 166-167 (1857); 11 Stat. 285 (1858),117709,Itasca,145,0,25,22,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2688 Stat. 166-167 (1857); 11 Stat. 285 (1858),117711,Itasca,145,0,25,22,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2689 Stat. 166-167 (1857); 11 Stat. 285 (1858),117713,Itasca,145,0,25,22,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2690 Stat. 166-167 (1857); 11 Stat. 285 (1858),117714,Itasca,145,0,25,22,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2691 Stat. 166-167 (1857); 11 Stat. 285 (1858),117715,Itasca,145,0,25,22,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2692 Stat. 166-167 (1857); 11 Stat. 285 (1858),117716,Itasca,145,0,25,22,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2693 Stat. 166-167 (1857); 11 Stat. 285 (1858),117717,Itasca,145,0,25,22,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2694 Stat. 166-167 (1857); 11 Stat. 285 (1858),117719,Itasca,145,0,25,23,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2695 Stat. 166-167 (1857); 11 Stat. 285 (1858),118120,Itasca,146,0,25,30,NWNW,40.32,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2696 Stat. 166-167 (1857); 11 Stat. 285 (1858),117747,Itasca,145,0,25,27,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2697 Stat. 166-167 (1857); 11 Stat. 285 (1858),117750,Itasca,145,0,25,27,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2698 Stat. 166-167 (1857); 11 Stat. 285 (1858),117751,Itasca,145,0,25,27,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2699 Stat. 166-167 (1857); 11 Stat. 285 (1858),117752,Itasca,145,0,25,27,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2700 Stat. 166-167 (1857); 11 Stat. 285 (1858),117754,Itasca,145,0,25,27,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2701 Stat. 166-167 (1857); 11 Stat. 285 (1858),117756,Itasca,145,0,25,28,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2702 Stat. 166-167 (1857); 11 Stat. 285 (1858),117757,Itasca,145,0,25,28,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2703 Stat. 166-167 (1857); 11 Stat. 285 (1858),117759,Itasca,145,0,25,28,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2704 Stat. 166-167 (1857); 11 Stat. 285 (1858),117760,Itasca,145,0,25,28,SWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2705 Stat. 166-167 (1857); 11 Stat. 285 (1858),117761,Itasca,145,0,25,28,SENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2706 Stat. 166-167 (1857); 11 Stat. 285 (1858),117762,Itasca,145,0,25,28,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2707 Stat. 166-167 (1857); 11 Stat. 285 (1858),117763,Itasca,145,0,25,28,NWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2708 Stat. 166-167 (1857); 11 Stat. 285 (1858),117766,Itasca,145,0,25,28,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2709 Stat. 166-167 (1857); 11 Stat. 285 (1858),117767,Itasca,145,0,25,28,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2710 Stat. 166-167 (1857); 11 Stat. 285 (1858),117768,Itasca,145,0,25,28,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2711 Stat. 166-167 (1857); 11 Stat. 285 (1858),118125,Itasca,146,0,25,31,NWNW,41.53,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2712 Stat. 166-167 (1857); 11 Stat. 285 (1858),118126,Itasca,146,0,25,31,SWSW,43.53,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2713 Stat. 166-167 (1857); 11 Stat. 285 (1858),331297,Itasca,146,0,25,33,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2714 Stat. 166-167 (1857); 11 Stat. 285 (1858),331298,Itasca,146,0,25,33,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2715 Stat. 166-167 (1857); 11 Stat. 285 (1858),331299,Itasca,146,0,25,33,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2716 Stat. 166-167 (1857); 11 Stat. 285 (1858),118131,Itasca,146,0,25,34,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2717 Stat. 166-167 (1857); 11 Stat. 285 (1858),117769,Itasca,145,0,25,29,NENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2718 Stat. 166-167 (1857); 11 Stat. 285 (1858),117770,Itasca,145,0,25,29,NWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2719 Stat. 166-167 (1857); 11 Stat. 285 (1858),117771,Itasca,145,0,25,29,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2720 Stat. 166-167 (1857); 11 Stat. 285 (1858),117772,Itasca,145,0,25,29,SENE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2721 Stat. 166-167 (1857); 11 Stat. 285 (1858),117773,Itasca,145,0,25,29,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2722 Stat. 166-167 (1857); 11 Stat. 285 (1858),117774,Itasca,145,0,25,29,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2723 Stat. 166-167 (1857); 11 Stat. 285 (1858),117781,Itasca,145,0,25,29,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2724 Stat. 166-167 (1857); 11 Stat. 285 (1858),117787,Itasca,145,0,25,30,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2725 Stat. 166-167 (1857); 11 Stat. 285 (1858),117791,Itasca,145,0,25,30,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2726 Stat. 166-167 (1857); 11 Stat. 285 (1858),117792,Itasca,145,0,25,30,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2727 Stat. 166-167 (1857); 11 Stat. 285 (1858),117795,Itasca,145,0,25,31,SWSE,32.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2728 Stat. 166-167 (1857); 11 Stat. 285 (1858),118132,Itasca,146,0,25,34,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2729 Stat. 166-167 (1857); 11 Stat. 285 (1858),118133,Itasca,146,0,25,34,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2730 Stat. 166-167 (1857); 11 Stat. 285 (1858),118136,Itasca,146,0,25,34,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2731 Stat. 166-167 (1857); 11 Stat. 285 (1858),118137,Itasca,146,0,25,34,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2732 Stat. 166-167 (1857); 11 Stat. 285 (1858),118139,Itasca,146,0,25,35,NWNE,39.3,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2733 Stat. 166-167 (1857); 11 Stat. 285 (1858),118140,Itasca,146,0,25,35,SWNE,39.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2734 Stat. 166-167 (1857); 11 Stat. 285 (1858),118143,Itasca,146,0,25,35,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2735 Stat. 166-167 (1857); 11 Stat. 285 (1858),118145,Itasca,146,0,25,35,NWSE,39.7,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2736 Stat. 166-167 (1857); 11 Stat. 285 (1858),117815,Itasca,145,0,25,33,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2737 Stat. 166-167 (1857); 11 Stat. 285 (1858),117816,Itasca,145,0,25,33,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2738 Stat. 166-167 (1857); 11 Stat. 285 (1858),117820,Itasca,145,0,25,34,NWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2739 Stat. 166-167 (1857); 11 Stat. 285 (1858),117821,Itasca,145,0,25,34,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2740 Stat. 166-167 (1857); 11 Stat. 285 (1858),117823,Itasca,145,0,25,34,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2741 Stat. 166-167 (1857); 11 Stat. 285 (1858),117831,Itasca,145,0,25,34,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2742 Stat. 166-167 (1857); 11 Stat. 285 (1858),117832,Itasca,145,0,25,34,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2743 Stat. 166-167 (1857); 11 Stat. 285 (1858),117833,Itasca,145,0,25,34,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2744 Stat. 166-167 (1857); 11 Stat. 285 (1858),117834,Itasca,145,0,25,34,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2745 Stat. 166-167 (1857); 11 Stat. 285 (1858),117840,Itasca,145,0,25,35,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2746 Stat. 166-167 (1857); 11 Stat. 285 (1858),117841,Itasca,145,0,25,35,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2747 Stat. 166-167 (1857); 11 Stat. 285 (1858),117878,Itasca,146,0,25,2,NENE,41.26,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2748 Stat. 166-167 (1857); 11 Stat. 285 (1858),117879,Itasca,146,0,25,2,NWNE,41.03,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2749 Stat. 166-167 (1857); 11 Stat. 285 (1858),117880,Itasca,146,0,25,2,SWNE,38.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2750 Stat. 166-167 (1857); 11 Stat. 285 (1858),117881,Itasca,146,0,25,2,SENE,41.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2751 Stat. 166-167 (1857); 11 Stat. 285 (1858),117882,Itasca,146,0,25,2,NENW,41.58,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2752 Stat. 166-167 (1857); 11 Stat. 285 (1858),117883,Itasca,146,0,25,2,NWNW,42.13,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2753 Stat. 166-167 (1857); 11 Stat. 285 (1858),117443,Itasca,143,0,25,2,NWNE,55.09,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2754 Stat. 166-167 (1857); 11 Stat. 285 (1858),117444,Itasca,143,0,25,2,SWNE,31.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2755 Stat. 166-167 (1857); 11 Stat. 285 (1858),117445,Itasca,143,0,25,2,SENE,19.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2756 Stat. 166-167 (1857); 11 Stat. 285 (1858),117447,Itasca,143,0,25,2,NESE,20.15,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2757 Stat. 166-167 (1857); 11 Stat. 285 (1858),117448,Itasca,143,0,25,2,NESE,9.85,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2758 Stat. 166-167 (1857); 11 Stat. 285 (1858),117449,Itasca,143,0,25,2,SESE,13.2,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2759 Stat. 166-167 (1857); 11 Stat. 285 (1858),117450,Itasca,143,0,25,2,SESE,20.05,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2760 Stat. 166-167 (1857); 11 Stat. 285 (1858),117452,Itasca,143,0,25,11,NENE,5.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2761 Stat. 166-167 (1857); 11 Stat. 285 (1858),117462,Itasca,144,0,25,1,SWSW,6.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2762 Stat. 166-167 (1857); 11 Stat. 285 (1858),117466,Itasca,144,0,25,2,NESW,36.85,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2763 Stat. 166-167 (1857); 11 Stat. 285 (1858),117467,Itasca,144,0,25,2,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2764 Stat. 166-167 (1857); 11 Stat. 285 (1858),117469,Itasca,144,0,25,2,NWSE,22.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2765 Stat. 166-167 (1857); 11 Stat. 285 (1858),117470,Itasca,144,0,25,2,SWSE,44,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2766 Stat. 166-167 (1857); 11 Stat. 285 (1858),117471,Itasca,144,0,25,2,SESE,20,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2767 Stat. 166-167 (1857); 11 Stat. 285 (1858),117473,Itasca,144,0,25,3,NWNE,44.05,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2768 Stat. 166-167 (1857); 11 Stat. 285 (1858),117475,Itasca,144,0,25,3,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2769 Stat. 166-167 (1857); 11 Stat. 285 (1858),117477,Itasca,144,0,25,3,SWSE,35.25,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2770 Stat. 166-167 (1857); 11 Stat. 285 (1858),117478,Itasca,144,0,25,3,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2771 Stat. 166-167 (1857); 11 Stat. 285 (1858),117485,Itasca,144,0,25,4,NESW,16.6,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2772 Stat. 166-167 (1857); 11 Stat. 285 (1858),120852,Itasca,147,0,26,34,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2773 Stat. 166-167 (1857); 11 Stat. 285 (1858),120853,Itasca,147,0,26,34,SWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2774 Stat. 166-167 (1857); 11 Stat. 285 (1858),120854,Itasca,147,0,26,34,SESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2775 Stat. 166-167 (1857); 11 Stat. 285 (1858),120855,Itasca,147,0,26,35,NWNE,26.75,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2776 Stat. 166-167 (1857); 11 Stat. 285 (1858),120856,Itasca,147,0,26,35,SWNE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2777 Stat. 166-167 (1857); 11 Stat. 285 (1858),120857,Itasca,147,0,26,35,SENE,37.5,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2778 Stat. 166-167 (1857); 11 Stat. 285 (1858),120858,Itasca,147,0,26,35,NENW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2779 Stat. 166-167 (1857); 11 Stat. 285 (1858),120859,Itasca,147,0,26,35,NWNW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2780 Stat. 166-167 (1857); 11 Stat. 285 (1858),120862,Itasca,147,0,26,35,NESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2781 Stat. 166-167 (1857); 11 Stat. 285 (1858),120864,Itasca,147,0,26,35,SWSW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2782 Stat. 166-167 (1857); 11 Stat. 285 (1858),120865,Itasca,147,0,26,35,SESW,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2783 Stat. 166-167 (1857); 11 Stat. 285 (1858),120866,Itasca,147,0,26,35,NESE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2784 Stat. 166-167 (1857); 11 Stat. 285 (1858),120867,Itasca,147,0,26,35,NWSE,40,100,TRUST FUND: SWAMP
MN,Department of Natural Resources,Surface,2785 Stat. 166-167 (1857); 11 Stat. 285 (1858),120868,Itasca,147,0,26,35,SWSE,40,100,TRUST FUND: SWAMP
