objectid,quad,township,range,section_,county_cd,county_abr,county_nam,bene_cd,bene_abrev,parcel_lay,parcel_seq,legal_desc,acres,lin,admin,quad_lbl,merid,trs_label,globalid,gis_acres,block_id,Shape__Are,Shape__Len
294497,"4",15.000000000000000,23.000000000000000,"28","24",UINT,Uintah,"10",SCH,"1","1",NE4SE4,40.000000000000000,4T15.0R23.0S28C24_B10PT0L1_SQ1,,,,,{0ED4C3E8-82FC-4FE0-8E2E-27BD11E4A6F3},40.040526319999998,PR Springs Block,162038.261099798750365,1610.162087131194085
294498,"4",10.000000000000000,21.000000000000000,"19","24",UINT,Uintah,"10",SCH,"1","4",LOT 3 (NW4SW4),41.020000000000003,4T10.0R21.0S19C24_B10PT0L1_SQ4,,,,,{1C92E27F-48AA-4E60-B71B-E66D4BE0A492},41.799373520000003,Natural Buttes Block,169156.063200466771377,1645.347907975000680
294510,"4",15.000000000000000,23.000000000000000,"33","24",UINT,Uintah,"10",SCH,"1","2","W2, SE4",480.000000000000000,4T15.0R23.0S33C24_B10PT0L1_SQ2,,,,,{FE0F5FF4-C22C-4689-A094-FD9625D16DB5},481.532171749999975,PR Springs Block,1948691.561849649995565,6447.627346863726416
294538,"4",10.000000000000000,21.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","8",SE4,160.000000000000000,4T10.0R21.0S30C24_B10PT0L1_SQ8,,,,,{FD2945E3-0C22-403A-A5CD-41EFC3566259},160.157036710000000,Natural Buttes Block,648132.532600155915134,3219.724961464211901
294549,"4",15.500000000000000,22.000000000000000,"31","10",GRND,Grand,"10",SCH,"1","5",LOT 4 (SW4NW4),28.980000000000000,4T15.5R22.0S31C10_B10PT0L1_SQ5,,,,,{AACC7C18-DF92-48F4-AC3B-C91695A46231},28.847865270000000,PR Springs Block,116743.168849979527295,1366.716767355082538
294561,"4",7.000000000000000,25.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,257.759999999999991,4T7.0R25.0S36C24_B10PT0L1_SQ1,,,,,{B86EE427-5CB6-45E6-86BA-E3665B073E61},257.300749510000003,Undefined,1041259.190650416188873,4510.318428316504651
294576,"4",8.000000000000000,23.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1",ALL,638.159999999999968,4T8.0R23.0S2C24_B10PT0L1_SQ1,,,,,{F9764BFB-4435-41F2-8789-F5F5B0A850ED},637.689903940000022,Undefined,2580639.483249651733786,6429.294351290019222
294590,"4",10.000000000000000,21.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","9",SE4NW4,40.000000000000000,4T10.0R21.0S30C24_B10PT0L1_SQ9,,,,,{08AF6330-AC15-4CD9-97F7-45D332178E06},40.517742490000003,Natural Buttes Block,163969.486400002118899,1619.732456669194789
294597,"4",10.000000000000000,24.000000000000000,"1","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(40.62), 2(40.61), 3(40.61), 4(40.60), 5(38.86), S2NE4, SE4NW4, N2SW4, N2S2SW4, SW4SW4SW4, W2SE4SW4SW4, SE4SE4SW4, SE4 [AKA N2N2, SW4NW4]",626.299999999999955,4T10.0R24.0S1C24_B10PT0L1_SQ1,,,,,{0C1A7A75-4C9C-4CB0-A2C6-7932BF67552C},620.219355510000014,Bonanza Block,2509938.682149610016495,6852.691172695821479
294611,"4",14.000000000000000,22.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(36.02), 2(36.05), 3(36.09), 4(36.12), S2N2, S2 [ALL]",624.279999999999973,4T14.0R22.0S2C24_B10PT0L1_SQ1,,,,,{FD01F673-52D3-4588-90D7-3B9929B51973},624.369760629999973,Seep Ridge Block,2526734.775750484783202,6358.489338776270415
294632,"4",15.000000000000000,23.000000000000000,"27","24",UINT,Uintah,"10",SCH,"1","1",E2,320.000000000000000,4T15.0R23.0S27C24_B10PT0L1_SQ1,,,,,{113C1DDE-B5E5-4236-A864-F36924F89108},320.083228050000002,PR Springs Block,1295330.867149569094181,4831.346941852319105
294638,"4",10.000000000000000,22.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(40.77), 2(40.70), 3(40.64), 4(40.57), 5(39.92), 6(2.28), 7(15.45), 8(39.92), S2N2, N2S2, SE4SE4 [ALL]",620.250000000000000,4T10.0R22.0S2C24_B10PT0L1_SQ1,,,,,{08845DBC-62DD-4AC0-B5BE-E881664C0448},625.141411500000004,Natural Buttes Block,2529857.536049586255103,7117.880320512281287
294649,"4",10.000000000000000,21.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","1",E2SW4,80.000000000000000,4T10.0R21.0S30C24_B10PT0L1_SQ1,,,,,{C1E1A9CB-AD02-4CF4-9A87-7B1F304E28C8},79.195569419999998,Natural Buttes Block,320493.098750256525818,2392.797462699665630
294650,"4",15.000000000000000,21.000000000000000,"33","24",UINT,Uintah,"10",SCH,"1","2",S2SE4,80.000000000000000,4T15.0R21.0S33C24_B10PT0L1_SQ2,,,,,{00AB6B0B-DC43-4D84-975E-71692310FD8A},79.713319249999998,PR Springs Block,322588.357949873548932,2409.200903844710410
294655,"4",9.000000000000000,25.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","4",LOT 13 (SW4SE4),35.380000000000003,4T9.0R25.0S30C24_B10PT0L1_SQ4,,,,,{91F0A4C0-5E8F-42CE-94BE-060574793809},35.307279280000003,Bonanza Block,142883.489900037588086,1536.589846669264944
294657,"4",10.000000000000000,21.000000000000000,"28","24",UINT,Uintah,"10",SCH,"1","2",S2,320.000000000000000,4T10.0R21.0S28C24_B10PT0L1_SQ2,,,,,{3B257E9C-BAED-4325-9D3C-C0E651D82C6C},324.991272739999999,Natural Buttes Block,1315193.019299835665151,4857.985440218741132
294736,"4",14.000000000000000,24.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T14.0R24.0S32C24_B10PT0L1_SQ1,,,,,{7E7B6F62-3C9D-469F-B180-FA5F85335FC1},639.281679459999964,Undefined,2587081.170250664465129,6433.768443752397616
294745,"4",14.000000000000000,22.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T14.0R22.0S32C24_B10PT0L1_SQ1,,,,,{70167972-C97A-4E2A-934D-4EC5F08853F8},637.554116659999977,Undefined,2580089.971650249324739,6425.067569595989880
294748,"4",15.000000000000000,23.000000000000000,"25","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T15.0R23.0S25C24_B10PT0L1_SQ1,,,,,{A30EAAF1-ECF8-45A5-9468-57A5A0DF5DAA},641.301800100000037,PR Springs Block,2595256.308449779171497,6444.464213930948972
294774,"4",10.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"10",SCH,"1","1",E2NW4,80.000000000000000,4T10.0R22.0S7C24_B10PT0L1_SQ1,,,,,{F31FC6EE-12C6-4401-88C2-A4A66CED8255},81.336044029999996,Natural Buttes Block,329155.292149778804742,2433.404729511508322
294781,"4",10.000000000000000,20.000000000000000,"24","24",UINT,Uintah,"10",SCH,"1","7","N2N2, SW4NW4",200.000000000000000,4T10.0R20.0S24C24_B10PT0L1_SQ7,,,,,{754B71EA-A640-4B3A-B19A-9B4A03682CEC},201.907778290000010,Natural Buttes Block,817091.789298601564951,4845.840901172821759
294813,"4",10.000000000000000,22.000000000000000,"18","24",UINT,Uintah,"10",SCH,"1","1",NE4NW4,40.000000000000000,4T10.0R22.0S18C24_B10PT0L1_SQ1,,,,,{DA2556AC-6E80-4C89-A3CF-4952AFD952C4},39.996248680000001,Natural Buttes Block,161859.075850224646274,1609.270821486790965
294818,"4",6.000000000000000,23.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(7.90), 2(7.74), 3(7.58), 4(7.42), S2N2, S2 [ALL]",510.639999999999986,4T6.0R23.0S2C24_B10PT0L1_SQ1,,,,,{0FA2C614-0CCC-472C-854C-57BF3B968791},510.150298099999986,Undefined,2064505.010249506449327,5783.133626769367766
294821,"4",10.000000000000000,21.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","3",LOT 2,40.939999999999998,4T10.0R21.0S30C24_B10PT0L1_SQ3,,,,,{B0DAA814-1FA8-4042-BEA3-A7A819C63E26},41.862249349999999,Natural Buttes Block,169410.512650119373575,1646.574524297095650
294846,"4",15.000000000000000,23.000000000000000,"27","24",UINT,Uintah,"10",SCH,"1","4",SW4,160.000000000000000,4T15.0R23.0S27C24_B10PT0L1_SQ4,,,,,{CD2BB3DC-3DEB-4B97-832F-E98EB750CD32},160.035484200000013,PR Springs Block,647640.627050001872703,3219.053766801458551
294872,"4",10.000000000000000,17.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","2","LOTS 1, 2, PART OF LOT 3, S2NE4, PART OF SE4NW4, PART OF E2SW4, SE4",455.649999999999977,4T10.0R17.0S2C24_B10PT0L1_SQ2,,,,,{E4453D28-243D-4243-B99B-7C69DE124B51},430.347205920000022,Undefined,1741553.354150703642517,5382.170043529362374
294884,"4",15.000000000000000,22.000000000000000,"16","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T15.0R22.0S16C24_B10PT0L1_SQ1,,,,,{2A255515-A429-4E90-AE30-1D4F21A0F169},636.569254930000056,Undefined,2576104.377600954379886,6420.131155462867355
294900,"4",18.000000000000000,20.000000000000000,"28","10",GRND,Grand,"10",SCH,"1","6",S2SW4,80.000000000000000,4T18.0R20.0S28C10_B10PT0L1_SQ6,,,,,{6E91ABEB-07E5-42C5-B890-3BD3295F920A},77.899216109999998,Book Cliffs Block,315246.943000425468199,2382.778633583405735
294920,"4",7.000000000000000,24.000000000000000,"16","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T7.0R24.0S16C24_B10PT0L1_SQ1,,,,,{D7D555FD-B6B4-4B74-B7B0-1D5DF95810B3},639.047197050000023,Undefined,2586132.253599097486585,6432.598406795529627
294932,"7",1.000000000000000,9.000000000000000,"17","26",WSTH,Wasatch,"10",SCH,"1","1",ALL,640.000000000000000,7T1.0R9.0S17C26_B10PT0L1_SQ1,,,,,{8AFF4FDB-EEF8-4F12-82A5-091D8F3130F6},645.411591250000015,Tabby Mountain Block,2611888.043149808421731,6464.638197834318817
294962,"4",10.000000000000000,21.000000000000000,"30","24",UINT,Uintah,"10",SCH,"1","7",NE4NW4,40.000000000000000,4T10.0R21.0S30C24_B10PT0L1_SQ7,,,,,{54EA8B52-6329-4EA0-844B-97FEBF01898A},40.411757620000003,Natural Buttes Block,163540.580849984689848,1617.673811818256581
294963,"4",9.000000000000000,22.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","5",NE4SW4,40.000000000000000,4T9.0R22.0S31C24_B10PT0L1_SQ5,,,,,{1AD891F6-DE9D-4A7B-9F5A-1D8F659C102A},40.523458640000001,Natural Buttes Block,163992.618849844322540,1620.070672927213764
294964,"4",10.000000000000000,21.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","4",LOT 3,40.960000000000001,4T10.0R21.0S31C24_B10PT0L1_SQ4,,,,,{8A6CCF69-56D8-46CC-B6BC-2F12C51026A0},41.526163990000001,Natural Buttes Block,168050.423450552218128,1639.852285773330777
294969,"4",10.000000000000000,21.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","6",NE4,160.000000000000000,4T10.0R21.0S31C24_B10PT0L1_SQ6,,,,,{5DEC6969-45F0-45D8-B45E-402EBECEC30F},164.351264200000003,Natural Buttes Block,665105.969049379578792,3259.299888958605607
294976,"4",6.000000000000000,20.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(6.61), 2(6.71), SE4NE4, E2SE4 [LOTS AKA N2NE4]",133.319999999999993,4T6.0R20.0S2C24_B10PT0L1_SQ1,,,,,{478E4A76-3E41-4EF8-B3CD-6741BD861110},137.517117070000012,Undefined,556512.028400178649463,4225.782382606852480
294982,"4",10.000000000000000,21.000000000000000,"13","24",UINT,Uintah,"10",SCH,"1","3",SE4,160.000000000000000,4T10.0R21.0S13C24_B10PT0L1_SQ3,,,,,{3F3D96A6-91D7-4A33-B5AC-640416D6E79F},164.110394630000002,Natural Buttes Block,664131.204500846099108,3259.913601968146395
294987,"7",1.000000000000000,10.000000000000000,"26","26",WSTH,Wasatch,"10",SCH,"1","1","N2, N2SW4, SE4SW4, SE4",600.000000000000000,7T1.0R10.0S26C26_B10PT0L1_SQ1,,,,,{043AA42E-2FCE-4997-B3EA-51E28D5CF68D},598.364089459999946,Tabby Mountain Block,2421493.558350189123303,6428.960886622483486
294988,"7",1.000000000000000,10.000000000000000,"14","26",WSTH,Wasatch,"10",SCH,"1","1",ALL,640.000000000000000,7T1.0R10.0S14C26_B10PT0L1_SQ1,,,,,{62904EF8-7F1B-4F75-BFF2-55EFC43B8E03},637.515870660000019,Tabby Mountain Block,2579935.195550769567490,6424.934321699968677
294989,"7",1.000000000000000,10.000000000000000,"16","26",WSTH,Wasatch,"10",SCH,"1","2","E2NE4, NE4SE4",120.000000000000000,7T1.0R10.0S16C26_B10PT0L1_SQ2,,,,,{22F8D49A-9943-4E9A-8AF3-E4C033063589},119.335849139999993,Tabby Mountain Block,482935.047499789157882,3212.728921797840030
294998,"4",12.000000000000000,25.000000000000000,"8","24",UINT,Uintah,"10",SCH,"1","1",S2S2,160.000000000000000,4T12.0R25.0S8C24_B10PT0L1_SQ1,,,,,{3CF76372-2FEF-49DC-B6A1-3F3DC295D995},159.837707270000010,Holliday Block,646840.252199894748628,4024.653213511077411
295012,"4",11.000000000000000,23.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T11.0R23.0S32C24_B10PT0L1_SQ1,,,,,{788AA657-FE4B-48D2-BD14-699B682C2BEB},639.278606350000018,Undefined,2587068.733799938578159,6433.769299411777865
295023,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"1","3",LOT 5 (SW4SE4),30.399999999999999,4T6.0R22.0S9C24_B10PT0L1_SQ3,,,,,{0D19F758-7CA4-46CC-8632-D4611B050CAD},30.988387820000000,Asphalt Ridge Block,125405.556250138310133,1616.440353862840311
295033,"4",12.000000000000000,23.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T12.0R23.0S36C24_B10PT0L1_SQ1,,,,,{85860DDD-98A7-4C93-850E-73A1775F70ED},640.194603890000053,Undefined,2590775.644350699149072,6438.648358547045973
295057,"4",11.000000000000000,22.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T11.0R22.0S32C24_B10PT0L1_SQ1,,,,,{D3E5A408-E87A-47AF-97DD-A4F089039E9A},639.509373800000049,Undefined,2588002.616549257189035,6434.922953294565559
295071,"4",9.000000000000000,25.000000000000000,"33","24",UINT,Uintah,"10",SCH,"1","4",LOT 4 (NW4SE4),27.149999999999999,4T9.0R25.0S33C24_B10PT0L1_SQ4,,,,,{70AB2738-9A5F-4A7B-876D-B93511BB751B},26.655971890000000,Bonanza Block,107872.891050204358180,1346.176433680737318
295072,"4",6.000000000000000,22.000000000000000,"6","24",UINT,Uintah,"10",SCH,"1","6",LOT 5 (SW4NW4),40.000000000000000,4T6.0R22.0S6C24_B10PT0L1_SQ6,,,,,{D5376A2C-E499-4C85-BC3A-C02FB0CA9F8F},43.626193979999996,Asphalt Ridge Block,176548.943299927021144,1682.538091757315669
295100,"4",14.000000000000000,20.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(39.99), 2(39.98), 3(39.98), 4(39.96), S2N2, S2 [ALL]",639.909999999999968,4T14.0R20.0S2C24_B10PT0L1_SQ1,,,,,{920B5B32-90CD-43D0-9E31-A7A96391D184},628.117425959999991,Undefined,2541901.039250670466572,6377.656025175691866
295104,"4",15.000000000000000,23.000000000000000,"35","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T15.0R23.0S35C24_B10PT0L1_SQ1,,,,,{F8D90D89-B162-43AF-8797-2A16DD10ED8B},641.148023989999956,PR Springs Block,2594633.998599388170987,6453.345746680775846
295126,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"1","8",SE4SE4,40.000000000000000,4T6.0R22.0S9C24_B10PT0L1_SQ8,,,,,{6C046037-6F0A-4C38-BF16-960FD3559E36},41.279993779999998,Asphalt Ridge Block,167054.207949945295695,1635.872690140698069
295143,"4",11.000000000000000,17.000000000000000,"16","7",DUCH,Duchesne,"10",SCH,"1","1",ALL,640.000000000000000,4T11.0R17.0S16C7_B10PT0L1_SQ1,,,,,{565505B6-670E-4FB6-82D4-7F1AD472C594},640.585800759999984,Undefined,2592358.761899329721928,6440.331439870059512
295155,"4",9.000000000000000,21.000000000000000,"25","24",UINT,Uintah,"10",SCH,"1","8",SW4SE4,40.000000000000000,4T9.0R21.0S25C24_B10PT0L1_SQ8,,,,,{8CBD240B-296D-4690-9F1B-AEA9DA5EB689},39.814648009999999,Natural Buttes Block,161124.163999657030217,1605.622890890431336
295169,"7",1.000000000000000,8.000000000000000,"33","7",DUCH,Duchesne,"5",MH,"1","1",SE4SE4,40.000000000000000,7T1.0R8.0S33C7_B5PT0L1_SQ1,,,,,{F9859A9B-AA79-42BE-A363-E0DB154C41D6},39.838644960000003,Tabby Mountain Block,161221.276200016174698,1606.112715754194369
295212,"4",15.000000000000000,23.000000000000000,"28","24",UINT,Uintah,"10",SCH,"1","5","N2, N2SW4, NW4SW4SW4",410.000000000000000,4T15.0R23.0S28C24_B10PT0L1_SQ5,,,,,{C4A4B400-BE42-4020-97F8-019DF3192F16},410.380962259999990,PR Springs Block,1660752.832749968627468,6034.435292628764728
295231,"4",9.000000000000000,21.000000000000000,"33","24",UINT,Uintah,"10",SCH,"1","9",SE4NE4,40.000000000000000,4T9.0R21.0S33C24_B10PT0L1_SQ9,,,,,{8D799715-BC52-4C03-8A4C-E3161901A043},39.997759180000003,Natural Buttes Block,161865.188599875487853,1609.346919523874703
295233,"4",12.000000000000000,24.000000000000000,"14","24",UINT,Uintah,"10",SCH,"1","1",E2,320.000000000000000,4T12.0R24.0S14C24_B10PT0L1_SQ1,,,,,{927AE53C-C20B-4DA5-B9C0-5998C5F75EE8},319.215000659999987,Holliday Block,1291817.275550187798217,4819.690178024804482
295239,"4",10.000000000000000,19.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R19.0S32C24_B10PT0L1_SQ1,,,,,{09276553-D1DD-4707-B400-F014FEAB42F5},635.670706239999959,Undefined,2572468.080098901875317,6427.678960086501320
295262,"4",6.000000000000000,22.000000000000000,"15","24",UINT,Uintah,"10",SCH,"1","3",NW4NW4,40.000000000000000,4T6.0R22.0S15C24_B10PT0L1_SQ3,,,,,{7F41A735-F1C0-477D-BB1A-A4DEA31FC107},40.937003689999997,Asphalt Ridge Block,165666.176299447688507,1628.515259489756090
295284,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"1","4",N2SE4,80.000000000000000,4T6.0R22.0S9C24_B10PT0L1_SQ4,,,,,{D86F9ADD-343B-41CF-91B4-024680AD1CC4},82.590674489999998,Asphalt Ridge Block,334232.601499777985737,2451.323415062413005
295291,"4",14.000000000000000,22.000000000000000,"16","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T14.0R22.0S16C24_B10PT0L1_SQ1,,,,,{87AAC84E-395C-42E5-81FD-AC59B1A07596},638.771771859999944,Undefined,2585017.647400796413422,6431.181482443801542
295342,"4",10.000000000000000,22.000000000000000,"11","24",UINT,Uintah,"10",SCH,"1","7",S2NW4,80.000000000000000,4T10.0R22.0S11C24_B10PT0L1_SQ7,,,,,{C1CBDB5F-70D1-451B-8BA2-2EC6F7BA4293},80.216179639999993,Natural Buttes Block,324623.361749550851528,2417.708588925129789
295346,"7",1.000000000000000,8.000000000000000,"19","7",DUCH,Duchesne,"10",SCH,"1","1","LOTS 1(35.14), 2(35.22), 4(35.38), S2NE4NW4, SE4NW4, E2SW4 [LOTS AKA W2NW4, SW4SW4]",245.740000000000009,7T1.0R8.0S19C7_B10PT0L1_SQ1,,,,,{87850097-6327-4F19-A0DC-69A187D6AE0B},245.891393749999992,Tabby Mountain Block,995087.165999560733326,5445.912643525861313
295354,"4",11.000000000000000,14.000000000000000,"2","7",DUCH,Duchesne,"10",SCH,"1","1",ALL,581.500000000000000,4T11.0R14.0S2C7_B10PT0L1_SQ1,,,,,{424B1841-1BB0-4238-99F0-61D4AE40D2D1},581.866700899999955,Undefined,2354730.995501128025353,6144.980432559305882
295355,"4",10.000000000000000,22.000000000000000,"11","24",UINT,Uintah,"10",SCH,"1","2",LOT 1 (NE4NW4),34.490000000000002,4T10.0R22.0S11C24_B10PT0L1_SQ2,,,,,{DC05A97A-E055-448F-966F-08BBEDDA21AD},34.566646169999999,Natural Buttes Block,139886.254049987182952,1744.610806346364370
295356,"4",9.000000000000000,22.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","2",LOT 1,27.980000000000000,4T9.0R22.0S31C24_B10PT0L1_SQ2,,,,,{524A5DB9-32F9-4CBD-A5D8-ABD5D718139E},27.285493249999998,Natural Buttes Block,110420.473599913384533,1348.723338408041627
295357,"4",9.000000000000000,21.000000000000000,"25","24",UINT,Uintah,"10",SCH,"1","5",NW4SW4,40.000000000000000,4T9.0R21.0S25C24_B10PT0L1_SQ5,,,,,{5B38F194-31C4-4563-AF5F-1C8D283DDD98},39.960500760000002,Natural Buttes Block,161714.409150165127357,1608.554211920218904
295362,"4",17.000000000000000,21.000000000000000,"6","10",GRND,Grand,"10",SCH,"1","8",LOT 5 (W of NW4NW4),31.660000000000000,4T17.0R21.0S6C10_B10PT0L1_SQ8,,,,,{62DEA18D-0A87-493A-B124-AC9111171530},31.958581800000001,PR Springs Block,129331.792000053232186,1496.629784799516983
295386,"4",6.000000000000000,22.000000000000000,"3","24",UINT,Uintah,"10",SCH,"1","8",SE4NW4,40.000000000000000,4T6.0R22.0S3C24_B10PT0L1_SQ8,,,,,{E863B2EF-3E69-409F-93DC-A7EC4AD977CB},40.406880700000002,Asphalt Ridge Block,163520.844650080252904,1617.539137896235616
295401,"4",10.000000000000000,22.000000000000000,"18","24",UINT,Uintah,"10",SCH,"1","10",SE4NW4,40.000000000000000,4T10.0R22.0S18C24_B10PT0L1_SQ10,,,,,{CB2EB9F1-F8CC-4384-86CA-0C95980E698E},39.989332400000002,Natural Buttes Block,161831.086649788310751,1609.130607422785715
295455,"4",10.000000000000000,22.000000000000000,"18","24",UINT,Uintah,"10",SCH,"1","5",LOT 3,26.390000000000001,4T10.0R22.0S18C24_B10PT0L1_SQ5,,,,,{B5D37D4B-8D93-4BE8-845C-35452FED1031},26.465484780000001,Natural Buttes Block,107102.017049697678885,1337.672081948210234
295456,"4",10.000000000000000,22.000000000000000,"18","24",UINT,Uintah,"10",SCH,"1","9",S2SE4,80.000000000000000,4T10.0R22.0S18C24_B10PT0L1_SQ9,,,,,{B5C8C86B-77C6-4C49-B8D4-76128E27F161},80.035473560000000,Natural Buttes Block,323892.070199893845711,2415.757471239833194
295463,"4",10.000000000000000,22.000000000000000,"11","24",UINT,Uintah,"10",SCH,"1","8",SW4,160.000000000000000,4T10.0R22.0S11C24_B10PT0L1_SQ8,,,,,{E0487113-646D-4448-8EA2-EBA88368C803},159.667507000000001,Natural Buttes Block,646151.476150328409858,3215.327543182816953
295523,"4",9.000000000000000,25.000000000000000,"33","24",UINT,Uintah,"10",SCH,"1","3",LOT 3 (NE4SW4),33.820000000000000,4T9.0R25.0S33C24_B10PT0L1_SQ3,,,,,{D6AD2AC1-32F9-45E1-87B1-6DBBEC1A2960},33.268199070000001,Bonanza Block,134631.625049970345572,1479.470447591694892
295525,"4",9.000000000000000,21.000000000000000,"33","24",UINT,Uintah,"10",SCH,"1","7",NW4SW4,40.000000000000000,4T9.0R21.0S33C24_B10PT0L1_SQ7,,,,,{D08842AA-2A13-474D-BFF3-BF79391C23A8},41.634627500000001,Natural Buttes Block,168489.359699894121150,1642.451678983010879
295539,"7",1.000000000000000,8.000000000000000,"33","7",DUCH,Duchesne,"6",NS,"1","1",W2,320.000000000000000,7T1.0R8.0S33C7_B6PT0L1_SQ1,,,,,{D22BE9E8-DF88-48A8-A40B-AE347D7A32BF},318.397249919999979,Tabby Mountain Block,1288507.955701312050223,4811.702886114548164
295622,"4",13.000000000000000,25.000000000000000,"36","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T13.0R25.0S36C24_B10PT0L1_SQ1,,,,,{1DB20CFE-A98E-4040-B6AA-F567B3674E8A},638.194292040000050,Undefined,2582680.669500957243145,6428.282986786324727
295623,"4",12.000000000000000,23.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1","LOTS 1(39.63), 2(39.68), 3(39.74), 4(39.79), S2N2, S2 [ALL]",638.840000000000032,4T12.0R23.0S2C24_B10PT0L1_SQ1,,,,,{63760A05-28EB-4F6D-A66F-472CF4E94872},638.398344849999944,Undefined,2583506.441900471225381,6429.412190715844190
295625,"4",6.000000000000000,22.000000000000000,"3","24",UINT,Uintah,"10",SCH,"1","7",SE4,160.000000000000000,4T6.0R22.0S3C24_B10PT0L1_SQ7,,,,,{071539ED-7412-4796-B8B1-4139C269A896},162.508537770000004,Asphalt Ridge Block,657648.719750104006380,3243.870345836769957
295630,"4",10.000000000000000,25.000000000000000,"32","24",UINT,Uintah,"10",SCH,"1","1",ALL,640.000000000000000,4T10.0R25.0S32C24_B10PT0L1_SQ1,,,,,{5AEB7578-BA06-4BD5-8229-D7262114146B},639.649753489999966,Undefined,2588570.713000616058707,6437.472911475503679
295632,"4",6.000000000000000,22.000000000000000,"5","24",UINT,Uintah,"10",SCH,"1","6",S2N2,160.000000000000000,4T6.0R22.0S5C24_B10PT0L1_SQ6,,,,,{443700A6-E026-4AB7-B37F-156B3F097155},159.037874280000011,Asphalt Ridge Block,643603.442949931719340,4022.069484666393237
295639,"4",14.000000000000000,21.000000000000000,"2","24",UINT,Uintah,"10",SCH,"1","1",ALL,641.440000000000055,4T14.0R21.0S2C24_B10PT0L1_SQ1,,,,,{B0D92409-8C72-4E30-BEB2-2B802DDA68B7},638.915294089999975,Undefined,2585598.461249441839755,6432.582470728339104
295646,"4",9.000000000000000,21.000000000000000,"31","24",UINT,Uintah,"10",SCH,"1","8",NE4SW4,40.000000000000000,4T9.0R21.0S31C24_B10PT0L1_SQ8,,,,,{9169E558-1E21-4142-8F34-8FF4779EC0CB},40.890677730000000,Natural Buttes Block,165478.701800131471828,1627.502066971277827
295668,"4",10.000000000000000,22.000000000000000,"25","24",UINT,Uintah,"10",SCH,"1","6",NW4NW4,40.000000000000000,4T10.0R22.0S25C24_B10PT0L1_SQ6,,,,,{247AF4FF-614B-41E2-A311-EEC540E07337},40.042843710000000,Natural Buttes Block,162047.639249799191020,1610.206462311467021
295669,"4",10.000000000000000,22.000000000000000,"25","24",UINT,Uintah,"10",SCH,"1","10",S2NW4,80.000000000000000,4T10.0R22.0S25C24_B10PT0L1_SQ10,,,,,{61D393FC-A323-4840-AC2D-0311D259560C},80.091741450000001,Natural Buttes Block,324119.778249850380234,2415.246864800214553
295679,"7",1.000000000000000,8.000000000000000,"33","7",DUCH,Duchesne,"5",MH,"1","2",W2NE4,80.000000000000000,7T1.0R8.0S33C7_B5PT0L1_SQ2,,,,,{6D5E44D6-8A10-4EF4-8D98-CFCFE138F75B},80.099230360000007,Tabby Mountain Block,324150.084800043550786,2418.186237027625793
