state,managing_agency,rights_type,state_enabling_act,activity,objectid,township,range,section,county,bene_cd,bene_abrev,legal_desc,acres
UT,Trust Lands Administration,Subsurface,443 Stat. 107-110 (1894),Oil and gas,407632,13,23,23,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,444 Stat. 107-110 (1894),Oil and gas,407633,13,23,29,Uintah,10,SCH,"NW4NW4NW4, S2NW4NW4, SW4NW4",70.000000000000000
UT,Trust Lands Administration,Subsurface,445 Stat. 107-110 (1894),Oil and gas,407634,13,23,29,Uintah,107,X111,"NE4NE4, NE4NW4NE4, NE4NW4NW4NE4, S2NW4NW4NE4, S2NW4NE4, S2NE4, S2NE4NE4NW4, S2NE4NW4, SE4NW4, S2",542.500000000000000
UT,Trust Lands Administration,Subsurface,446 Stat. 107-110 (1894),Oil and gas,407635,13,23,30,Uintah,10,SCH,"LOTS 1(37.12), 2(37.15), 3(37.19), 4(37.22), E2, E2W2 [ALL]",628.679999999999950
UT,Trust Lands Administration,Subsurface,447 Stat. 107-110 (1894),Oil and gas,407636,13,23,31,Uintah,107,X111,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,448 Stat. 107-110 (1894),Oil and gas,407637,13,23,31,Uintah,107,X111,"LOTS 1(37.26), 2(37.28), 3(37.32), 4(37.34), NE4, E2W2, N2SE4, SW4SE4 [LOTS AKA W2W2]",589.200000000000045
UT,Trust Lands Administration,Subsurface,449 Stat. 107-110 (1894),Oil and gas,407638,13,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,450 Stat. 107-110 (1894),Oil and gas,407639,13,24,2,Uintah,10,SCH,"LOTS 1(14.65), 2(14.35), 3(14.05), 4(13.75), 5(40.00), 6(40.00), 7(40.00), 8(40.00), S2N2, S2 [ALL]",696.799999999999955
UT,Trust Lands Administration,Subsurface,451 Stat. 107-110 (1894),Oil and gas,407640,13,24,3,Uintah,107,X111,"LOTS 1(13.56), 2(13.47), 3(13.39), 4(13.30), 5(40.00), 6(40.00), 7(40.00), 8(40.00), S2N2, SE4 [LOTS AKA N2N2]
",533.720000000000027
UT,Trust Lands Administration,Subsurface,452 Stat. 107-110 (1894),Oil and gas,407641,13,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,453 Stat. 107-110 (1894),Oil and gas,407642,13,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,454 Stat. 107-110 (1894),Oil and gas,407643,13,25,2,Uintah,10,SCH,"LOTS 1(17.59), 2(17.72), 3(17.86), 4(17.99), 5(40.00), 6(40.00), 7(40.00), 8(40.00), S2N2, S2 [ALL]",711.159999999999968
UT,Trust Lands Administration,Subsurface,455 Stat. 107-110 (1894),Oil and gas,407644,13,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,456 Stat. 107-110 (1894),Oil and gas,407645,13,25,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,457 Stat. 107-110 (1894),Oil and gas,407646,13,25,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,458 Stat. 107-110 (1894),Oil and gas,407868,14,16,36,Carbon,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,459 Stat. 107-110 (1894),Oil and gas,407869,14,19,2,Uintah,10,SCH,"LOTS 1(40.14), 2(40.21), 3(40.29), 4(40.36), S2N2, S2 [ALL]",641.000000000000000
UT,Trust Lands Administration,Subsurface,460 Stat. 107-110 (1894),Oil and gas,407870,14,19,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,461 Stat. 107-110 (1894),Oil and gas,407871,14,19,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,462 Stat. 107-110 (1894),Oil and gas,407872,14,19,36,Uintah,10,SCH,"LOTS 1(39.62), 2(1.32), 4(14.09), 5(20.53), 6(38.93), NE4, N2NW4, SW4NW4, W2SW4, N2SE4, SE4SE4 [LOTS AKA SE4NW4, NE4E2E2NE4SW4, W2E2SW4, SW4SE4]",594.490000000000009
UT,Trust Lands Administration,Subsurface,463 Stat. 107-110 (1894),Oil and gas,407873,14,20,2,Uintah,10,SCH,"LOTS 1(39.99), 2(39.98), 3(39.98), 4(39.96), S2N2, S2 [ALL]",639.909999999999968
UT,Trust Lands Administration,Subsurface,464 Stat. 107-110 (1894),Oil and gas,407874,14,20,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,465 Stat. 107-110 (1894),Oil and gas,407875,14,20,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,466 Stat. 107-110 (1894),Oil and gas,407876,14,20,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,467 Stat. 107-110 (1894),Oil and gas,407877,14,21,2,Uintah,10,SCH,"LOTS 1(40.18), 2(40.30), 3(40.42), 4(40.54), S2N2, S2 [ALL]",641.440000000000055
UT,Trust Lands Administration,Subsurface,468 Stat. 107-110 (1894),Oil and gas,407878,14,21,3,Uintah,107,X111,"LOTS 3(40.70), 4(40.74), SW4NW4, W2SW4 [LOTS AKA N2NW4]",201.439999999999998
UT,Trust Lands Administration,Subsurface,469 Stat. 107-110 (1894),Oil and gas,407879,14,21,4,Uintah,107,X111,"LOTS 1(40.78), 2(40.82), 3(40.86), 4(40.90), S2N2, SW4, N2SE4, SW4SE4 [LOTS AKA N2N2]",603.360000000000014
UT,Trust Lands Administration,Subsurface,470 Stat. 107-110 (1894),Oil and gas,407880,14,21,4,Uintah,107,X111,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,471 Stat. 107-110 (1894),Oil and gas,407881,14,21,5,Uintah,107,X111,"LOTS 3(40.51), 4(40.34), S2NW4, SW4 [LOTS AKA N2NW4]",320.850000000000023
UT,Trust Lands Administration,Subsurface,472 Stat. 107-110 (1894),Oil and gas,407882,14,21,5,Uintah,107,X111,"LOTS 1(40.84), 2(40.67), S2NE4, SE4 [LOTS AKA N2NE4]",321.509999999999991
UT,Trust Lands Administration,Subsurface,473 Stat. 107-110 (1894),Oil and gas,407883,14,21,6,Uintah,107,X111,"LOTS 1(40.21), 2(40.13), 3(40.04), 4(37.43), 5(37.74), 6(37.57), 7(37.28), S2NE4, SE4NW4, E2SW4, SE4 [ALL]",630.399999999999977
UT,Trust Lands Administration,Subsurface,474 Stat. 107-110 (1894),Oil and gas,407884,14,21,7,Uintah,107,X111,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,475 Stat. 107-110 (1894),Oil and gas,407885,14,21,7,Uintah,107,X111,"LOTS 1(37.35), 2(37.48), 3(37.62), 4(37.75), W2NE4, E2W2, SE4 [LOTS AKA W2W2]",550.200000000000045
UT,Trust Lands Administration,Subsurface,476 Stat. 107-110 (1894),Oil and gas,407886,14,21,8,Uintah,107,X111,W2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,477 Stat. 107-110 (1894),Oil and gas,407887,14,21,8,Uintah,107,X111,"NE4, E2NW4, S2",560.000000000000000
UT,Trust Lands Administration,Subsurface,478 Stat. 107-110 (1894),Oil and gas,407888,14,21,10,Uintah,107,X111,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,479 Stat. 107-110 (1894),Oil and gas,407889,14,21,10,Uintah,107,X111,NW4SW4NW4,10.000000000000000
UT,Trust Lands Administration,Subsurface,480 Stat. 107-110 (1894),Oil and gas,407890,14,21,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,481 Stat. 107-110 (1894),Oil and gas,407891,14,21,17,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,482 Stat. 107-110 (1894),Oil and gas,407892,14,21,18,Uintah,107,X111,"LOTS 1(37.85), 2(37.91), 3(37.97), 4(38.03), 5(38.92), 6(31.10), 9(31.75), 10(29.42), 13(13.47), NE4, NE4NW4, E2SE4 [LOTS AKA W2NW4, PART OF SE4NW4, PART OF E2SW4, W2SW4, PART OF W2SE4]",576.419999999999959
UT,Trust Lands Administration,Subsurface,483 Stat. 107-110 (1894),Oil and gas,407893,14,21,19,Uintah,107,X111,"LOTS 1(37.97), 5(22.35), 8(6.37), 9(26.49), 11(14.84), NE4NW4 [LOTS AKA PART OF NE4NE4, PART OF NW4NE4, NW4NW4, PART OF S2NW4]",148.020000000000010
UT,Trust Lands Administration,Subsurface,484 Stat. 107-110 (1894),Oil and gas,407894,14,21,20,Uintah,107,X111,"LOTS 1(20.95), 3(19.30), 5(25.05), 7(15.43) [AKA PART OF N2N2, PART OF SE4NW4]",80.730000000000004
UT,Trust Lands Administration,Subsurface,485 Stat. 107-110 (1894),Oil and gas,407895,14,21,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,486 Stat. 107-110 (1894),Oil and gas,407896,14,21,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,487 Stat. 107-110 (1894),Oil and gas,407897,14,22,1,Uintah,107,X111,"LOTS 1(36.19), 2(36.14), 3(36.08), 4(36.03), S2N2, S2 [ALL]",624.440000000000055
UT,Trust Lands Administration,Subsurface,488 Stat. 107-110 (1894),Oil and gas,407898,14,22,2,Uintah,10,SCH,"LOTS 1(36.02), 2(36.05), 3(36.09), 4(36.12), S2N2, S2 [ALL]",624.279999999999973
UT,Trust Lands Administration,Subsurface,489 Stat. 107-110 (1894),Oil and gas,407899,14,22,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,490 Stat. 107-110 (1894),Oil and gas,407900,14,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,491 Stat. 107-110 (1894),Oil and gas,407901,14,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,492 Stat. 107-110 (1894),Oil and gas,407902,14,23,2,Uintah,10,SCH,"LOTS 1(39.24), 2(39.08), 3(38.92), 4(38.76), S2N2, S2 [ALL]",636.000000000000000
UT,Trust Lands Administration,Subsurface,493 Stat. 107-110 (1894),Oil and gas,407903,14,23,6,Uintah,107,X111,"LOTS 3(36.27), 4(33.84), 5(37.34) [AKA N2NW4, SW4NW4]",107.450000000000003
UT,Trust Lands Administration,Subsurface,494 Stat. 107-110 (1894),Oil and gas,407904,14,23,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,495 Stat. 107-110 (1894),Oil and gas,407905,14,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,496 Stat. 107-110 (1894),Oil and gas,407906,14,23,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,497 Stat. 107-110 (1894),Oil and gas,407907,14,24,2,Uintah,10,SCH,"LOTS 1(39.52), 3(39.99), 4(40.22), SE4NE4, S2NW4, SW4, SW4SE4 [LOTS AKA NE4NE4, N2NW4]",439.730000000000018
UT,Trust Lands Administration,Subsurface,498 Stat. 107-110 (1894),Oil and gas,407908,14,24,5,Uintah,10,SCH,NW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,499 Stat. 107-110 (1894),Oil and gas,407909,14,24,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,500 Stat. 107-110 (1894),Oil and gas,407910,14,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,501 Stat. 107-110 (1894),Oil and gas,407911,14,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,502 Stat. 107-110 (1894),Oil and gas,407912,14,25,2,Uintah,10,SCH,"LOTS 1(39.87), 2(39.83), 3(39.81), 4(39.77), S2N2, S2 [ALL]",639.279999999999973
UT,Trust Lands Administration,Subsurface,503 Stat. 107-110 (1894),Oil and gas,407913,14,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,504 Stat. 107-110 (1894),Oil and gas,407914,14,25,27,Uintah,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,505 Stat. 107-110 (1894),Oil and gas,407915,14,25,32,Uintah,10,SCH,"LOTS 1(39.39), 2(39.51), 3(30.00), 4(29.17), 5(40.98), 6(17.59), E2, N2NW4 [ALL, LESS ALLOTMENT 445]",596.639999999999986
UT,Trust Lands Administration,Subsurface,506 Stat. 107-110 (1894),Oil and gas,407916,14,25,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,507 Stat. 107-110 (1894),Oil and gas,408160,15,16,36,Carbon,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,508 Stat. 107-110 (1894),Oil and gas,408161,15,19,1,Uintah,10,SCH,"LOT 7(29.54), SE4NW4, W2SE4 [LOT AKA PART OF NE4NW4]",149.539999999999992
UT,Trust Lands Administration,Subsurface,509 Stat. 107-110 (1894),Oil and gas,408162,15,19,2,Uintah,10,SCH,"LOTS 1(39.82), 2(39.70), 3(39.58), 4(39.46), S2N2, S2 [ALL]",638.559999999999945
UT,Trust Lands Administration,Subsurface,510 Stat. 107-110 (1894),Oil and gas,408163,15,19,12,Uintah,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,511 Stat. 107-110 (1894),Oil and gas,408164,15,19,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,512 Stat. 107-110 (1894),Oil and gas,408165,15,19,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,513 Stat. 107-110 (1894),Oil and gas,408166,15,19,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,514 Stat. 107-110 (1894),Oil and gas,408167,15,20,2,Uintah,10,SCH,"LOTS 1(40.05), 2(40.15), 3(40.25), 4(40.35), S2N2, S2 [ALL]",640.799999999999955
UT,Trust Lands Administration,Subsurface,515 Stat. 107-110 (1894),Oil and gas,408168,15,20,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,516 Stat. 107-110 (1894),Oil and gas,408169,15,20,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,517 Stat. 107-110 (1894),Oil and gas,408170,15,20,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,518 Stat. 107-110 (1894),Oil and gas,408171,15,21,2,Uintah,10,SCH,"LOTS 1(36.20), 2(36.22), 3(36.22), 4(36.24), S2N2, S2 [ALL]",624.879999999999995
UT,Trust Lands Administration,Subsurface,519 Stat. 107-110 (1894),Oil and gas,408172,15,21,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,520 Stat. 107-110 (1894),Oil and gas,408173,15,21,25,Uintah,107,X111,"LOTS 2(29.28), 4(13.69), 6(1.25), 8(29.61), 9(37.81), SW4, S2SE4 [LOTS AKA PART OF SW4SW4NE4, PART OF S2NW4, PART OF N2SE4]	",351.639999999999986
UT,Trust Lands Administration,Subsurface,521 Stat. 107-110 (1894),Oil and gas,408174,15,21,26,Uintah,107,X111,"LOTS 2(5.54), 4(25.89), 6(39.84), 7(39.89), SW4NE4, W2NW4, SE4NW4, S2 [LOTS AKA PART OF N2NE4, PART OF SE4NE4, PART OF NE4NW4]",591.159999999999968
UT,Trust Lands Administration,Subsurface,522 Stat. 107-110 (1894),Oil and gas,408175,15,21,27,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,523 Stat. 107-110 (1894),Oil and gas,408176,15,21,31,Uintah,10,SCH,"S2NE4, E2W2, SE4",400.000000000000000
UT,Trust Lands Administration,Subsurface,524 Stat. 107-110 (1894),Oil and gas,408177,15,21,32,Uintah,10,SCH,"N2N2, S2",480.000000000000000
UT,Trust Lands Administration,Subsurface,525 Stat. 107-110 (1894),Oil and gas,408178,15,21,32,Uintah,107,X111,S2N2,160.000000000000000
UT,Trust Lands Administration,Subsurface,526 Stat. 107-110 (1894),Oil and gas,408179,15,21,33,Uintah,10,SCH,"N2SW4, SW4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,527 Stat. 107-110 (1894),Oil and gas,408180,15,21,33,Uintah,10,SCH,"SE4SW4, S2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,528 Stat. 107-110 (1894),Oil and gas,408181,15,21,34,Uintah,107,X111,"N2, NE4SW4, N2SE4, SE4SE4",480.000000000000000
UT,Trust Lands Administration,Subsurface,529 Stat. 107-110 (1894),Oil and gas,408182,15,21,34,Uintah,107,X111,"SE4SW4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,530 Stat. 107-110 (1894),Oil and gas,408183,15,21,34,Uintah,107,X111,W2SW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,531 Stat. 107-110 (1894),Oil and gas,408184,15,21,35,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,532 Stat. 107-110 (1894),Oil and gas,408185,15,21,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,533 Stat. 107-110 (1894),Oil and gas,408186,15,22,2,Uintah,10,SCH,"LOTS 1(39.98), 2(39.92), 3(39.88), 4(39.82), S2N2, S2 [ALL]",639.600000000000023
UT,Trust Lands Administration,Subsurface,534 Stat. 107-110 (1894),Oil and gas,408187,15,22,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,535 Stat. 107-110 (1894),Oil and gas,408188,15,22,29,Uintah,107,X111,LOT 2(0.83) [AKA PART OF SW4SW4SW4],0.83
UT,Trust Lands Administration,Subsurface,536 Stat. 107-110 (1894),Oil and gas,408189,15,22,30,Uintah,107,X111,"LOTS 4(39.91), 6(2.29), 8(17.11), 10(23.66), 11(32.34), 14(11.80), SE4SW4 [LOTS AKA PART OF N2SW4, SW4SW4, PART OF W2SE4, PART OF SE4SE4]",167.110000000000014
UT,Trust Lands Administration,Subsurface,537 Stat. 107-110 (1894),Oil and gas,408190,15,22,31,Uintah,107,X111,"LOTS 1(39.95), 2(39.96), 3(39.98), 4(39.99), E2, E2W2 [ALL]",639.879999999999995
UT,Trust Lands Administration,Subsurface,538 Stat. 107-110 (1894),Oil and gas,408191,15,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,539 Stat. 107-110 (1894),Oil and gas,408192,15,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,540 Stat. 107-110 (1894),Oil and gas,408193,15,23,2,Uintah,10,SCH,"LOTS 1(40.58), 2(40.51), 3(40.43), 4(40.36), S2N2, S2 [ALL]",641.879999999999995
UT,Trust Lands Administration,Subsurface,541 Stat. 107-110 (1894),Oil and gas,408194,15,23,12,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,542 Stat. 107-110 (1894),Oil and gas,408195,15,23,13,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,543 Stat. 107-110 (1894),Oil and gas,408196,15,23,14,Uintah,107,X111,E2,320.000000000000000
UT,Trust Lands Administration,Subsurface,544 Stat. 107-110 (1894),Oil and gas,408197,15,23,16,Uintah,10,SCH,"NE4, NE4NW4, S2NW4, S2",600.000000000000000
UT,Trust Lands Administration,Subsurface,545 Stat. 107-110 (1894),Oil and gas,408198,15,23,21,Uintah,99,MULT,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,546 Stat. 107-110 (1894),Oil and gas,408199,15,23,22,Uintah,99,MULT,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,547 Stat. 107-110 (1894),Oil and gas,408200,15,23,23,Uintah,107,X111,E2,320.000000000000000
UT,Trust Lands Administration,Subsurface,548 Stat. 107-110 (1894),Oil and gas,408201,15,23,24,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,549 Stat. 107-110 (1894),Oil and gas,408202,15,23,25,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,550 Stat. 107-110 (1894),Oil and gas,408203,15,23,26,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,551 Stat. 107-110 (1894),Oil and gas,408204,15,23,27,Uintah,10,SCH,"NE4, N2NW4, SE4NW4, S2",600.000000000000000
UT,Trust Lands Administration,Subsurface,552 Stat. 107-110 (1894),Oil and gas,408205,15,23,27,Uintah,99,MULT,SW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,553 Stat. 107-110 (1894),Oil and gas,408206,15,23,28,Uintah,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,554 Stat. 107-110 (1894),Oil and gas,408207,15,23,28,Uintah,10,SCH,"NW4SE4, S2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,555 Stat. 107-110 (1894),Oil and gas,408208,15,23,28,Uintah,99,MULT,"N2, SW4",480.000000000000000
UT,Trust Lands Administration,Subsurface,556 Stat. 107-110 (1894),Oil and gas,408209,15,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,557 Stat. 107-110 (1894),Oil and gas,408210,15,23,33,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,558 Stat. 107-110 (1894),Oil and gas,408211,15,23,33,Uintah,99,MULT,"W2, SE4",480.000000000000000
UT,Trust Lands Administration,Subsurface,559 Stat. 107-110 (1894),Oil and gas,408212,15,23,34,Uintah,10,SCH,"W2, SW4SE4",360.000000000000000
UT,Trust Lands Administration,Subsurface,560 Stat. 107-110 (1894),Oil and gas,408213,15,23,34,Uintah,10,SCH,"NE4, N2SE4, SE4SE4",280.000000000000000
UT,Trust Lands Administration,Subsurface,561 Stat. 107-110 (1894),Oil and gas,408214,15,23,35,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,562 Stat. 107-110 (1894),Oil and gas,408215,15,23,36,Uintah,10,SCH,"N2, SW4, N2SE4, SW4SE4",600.000000000000000
UT,Trust Lands Administration,Subsurface,563 Stat. 107-110 (1894),Oil and gas,408216,15,24,2,Uintah,10,SCH,"LOTS 1(40.65), 2(40.57), 3(40.51), 4(40.43), S2N2, S2 [ALL]",642.159999999999968
UT,Trust Lands Administration,Subsurface,564 Stat. 107-110 (1894),Oil and gas,408217,15,24,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,565 Stat. 107-110 (1894),Oil and gas,408218,15,24,18,Uintah,10,SCH,SE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,566 Stat. 107-110 (1894),Oil and gas,408219,15,24,19,Uintah,107,X111,"LOTS 1(39.92), 2(39.91), 3(39.91), 4(39.90), NE4, SE4SW4, NE4SE4, S2SE4 [LOTS AKA W2W2]",479.639999999999986
UT,Trust Lands Administration,Subsurface,567 Stat. 107-110 (1894),Oil and gas,408220,15,24,19,Uintah,107,X111,"E2NW4, NE4SW4, NW4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,568 Stat. 107-110 (1894),Oil and gas,408221,15,24,27,Uintah,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,569 Stat. 107-110 (1894),Oil and gas,408222,15,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,570 Stat. 107-110 (1894),Oil and gas,408223,15,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,571 Stat. 107-110 (1894),Oil and gas,408224,15,25,2,Uintah,10,SCH,"LOTS 1(40.26), 2(40.38), 3(40.50), 4(40.62), S2N2, S2 [ALL]",641.759999999999991
UT,Trust Lands Administration,Subsurface,572 Stat. 107-110 (1894),Oil and gas,408225,15,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,573 Stat. 107-110 (1894),Oil and gas,408226,15,25,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,574 Stat. 107-110 (1894),Oil and gas,408227,15,25,33,Uintah,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,575 Stat. 107-110 (1894),Oil and gas,408228,15,25,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,576 Stat. 107-110 (1894),Oil and gas,408229,15.500000000000000,21,32,Grand,10,SCH,"LOTS 1(32.80), 2(32.34), 3(31.84), 4(31.24), S2 [ALL]",448.220000000000027
UT,Trust Lands Administration,Subsurface,577 Stat. 107-110 (1894),Oil and gas,408231,15.500000000000000,21,33,Grand,10,SCH,"LOT 2(33.04), SE4 [LOT AKA SW4NE4]",193.039999999999992
UT,Trust Lands Administration,Subsurface,578 Stat. 107-110 (1894),Oil and gas,408234,15.500000000000000,21,34,Grand,10,SCH,"LOT 1(33.70), SE4 [LOT AKA SE4NE4]",193.699999999999989
UT,Trust Lands Administration,Subsurface,579 Stat. 107-110 (1894),Oil and gas,408235,15.500000000000000,21,35,Grand,10,SCH,"LOTS 1(33.76), 2(33.77), 3(33.77), 4(33.78), S2 [ALL]",455.079999999999984
UT,Trust Lands Administration,Subsurface,580 Stat. 107-110 (1894),Oil and gas,408236,15.500000000000000,21,36,Grand,10,SCH,"LOTS 3(33.85), 4(33.79), SW4, W2SE4 [LOTS AKA S2NW4]",307.639999999999986
UT,Trust Lands Administration,Subsurface,581 Stat. 107-110 (1894),Oil and gas,408237,15.500000000000000,22,31,Grand,10,SCH,"LOTS 2(34.18), 3(34.10), 4(28.98), 5(33.85), 6(33.62), E2SW4, SE4 [LOTS AKA SW4NE4, S2NW4, W2SW4]",404.730000000000018
UT,Trust Lands Administration,Subsurface,582 Stat. 107-110 (1894),Oil and gas,408238,15.500000000000000,22,31,Grand,10,SCH,LOT 1 [SE4NE4],34.259999999999998
UT,Trust Lands Administration,Subsurface,583 Stat. 107-110 (1894),Oil and gas,408239,15.500000000000000,22,32,Grand,10,SCH,"LOTS 1(34.26), 2(34.28), 3(34.28), 4(34.30), S2 [ALL]",457.120000000000005
UT,Trust Lands Administration,Subsurface,584 Stat. 107-110 (1894),Oil and gas,408240,15.500000000000000,22,33,Grand,10,SCH,"LOTS 1(34.57), 2(34.49), 3(34.39), 4(34.31), S2 [ALL]",457.759999999999991
UT,Trust Lands Administration,Subsurface,585 Stat. 107-110 (1894),Oil and gas,408254,15.500000000000000,25,32,Grand,10,SCH,"LOTS 1(31.84), 2(31.97), 3(32.09), 4(32.22), S2 [ALL]",448.120000000000005
UT,Trust Lands Administration,Subsurface,586 Stat. 107-110 (1894),Oil and gas,408255,15.500000000000000,25,36,Grand,10,SCH,"LOTS 1(29.99), 2(30.09), 3(30.19), 4(30.29), S2 [ALL]",440.560000000000002
UT,Trust Lands Administration,Subsurface,587 Stat. 107-110 (1894),Oil and gas,408256,15.500000000000000,26,32,Grand,10,SCH,"LOTS 1(28.99), 2(29.13), 3(29.27), 4(29.41), S2 [ALL]",436.800000000000011
UT,Trust Lands Administration,Subsurface,588 Stat. 107-110 (1894),Oil and gas,408497,16,18,32,Grand,10,SCH,"LOTS 1(46.02), 2(45.99), 3(45.95), 4(45.92), E2 [ALL]",503.879999999999995
UT,Trust Lands Administration,Subsurface,589 Stat. 107-110 (1894),Oil and gas,408498,16,18,36,Grand,10,SCH,ALL,640.000000000000000
