state,managing_agency,rights_type,state_enabling_act,activity,objectid,township,range,section,county,bene_cd,bene_abrev,aliquot,acres
UT,Trust Lands Administration,Subsurface,721 Stat. 107-110 (1894),Other Minerals,422126,1,4,20,Duchesne,10,SCH,"E2SW4, W2SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,722 Stat. 107-110 (1894),Other Minerals,422127,1,4,30,Duchesne,10,SCH,"LOTS 1(36.81), 2(36.86), SE4NW4 [LOTS AKA W2NW4]",113.670000000000002
UT,Trust Lands Administration,Subsurface,723 Stat. 107-110 (1894),Other Minerals,422128,1,4,31,Duchesne,10,SCH,"N2NE4, NE4NW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,724 Stat. 107-110 (1894),Other Minerals,422129,1,4,33,Duchesne,10,SCH,"SW4NE4, SE4NW4, NE4SW4, NW4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,725 Stat. 107-110 (1894),Other Minerals,422130,1,5,10,Duchesne,3,USH,W2W2,160.000000000000000
UT,Trust Lands Administration,Subsurface,726 Stat. 107-110 (1894),Other Minerals,422131,1,5,12,Duchesne,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,727 Stat. 107-110 (1894),Other Minerals,422132,1,5,23,Duchesne,12,UNIV,E2W2,160.000000000000000
UT,Trust Lands Administration,Subsurface,728 Stat. 107-110 (1894),Other Minerals,422133,1,5,25,Duchesne,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,729 Stat. 107-110 (1894),Other Minerals,422134,1,7,32,Duchesne,4,IB,"PART OF SE4NW4, PART OF NE4SW4 [METES & BOUNDS]",58.000000000000000
UT,Trust Lands Administration,Subsurface,730 Stat. 107-110 (1894),Other Minerals,422135,2,1,2,Uintah,4,IB,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,731 Stat. 107-110 (1894),Other Minerals,422136,2,1,2,Uintah,4,IB,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,732 Stat. 107-110 (1894),Other Minerals,422137,2,1,3,Duchesne,2,DEAF,"LOTS 3(40.82), 4(40.99), S2NW4 [LOTS AKA N2NW4]",161.810000000000002
UT,Trust Lands Administration,Subsurface,733 Stat. 107-110 (1894),Other Minerals,422138,2,1,3,Duchesne,3,USH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,734 Stat. 107-110 (1894),Other Minerals,422139,2,1,3,Duchesne,12,UNIV,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,735 Stat. 107-110 (1894),Other Minerals,422140,2,1,5,Duchesne,3,USH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,736 Stat. 107-110 (1894),Other Minerals,422141,2,1,6,Duchesne,4,IB,S2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,737 Stat. 107-110 (1894),Other Minerals,422142,2,1,7,Duchesne,4,IB,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,738 Stat. 107-110 (1894),Other Minerals,422143,2,1,7,Duchesne,6,NS,"N2SE4, NE4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,739 Stat. 107-110 (1894),Other Minerals,422144,2,1,8,Duchesne,3,USH,"E2NE4, NE4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,740 Stat. 107-110 (1894),Other Minerals,422145,2,1,9,Duchesne,7,PB,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,741 Stat. 107-110 (1894),Other Minerals,422146,2,1,10,Duchesne,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,742 Stat. 107-110 (1894),Other Minerals,422147,2,1,10,Duchesne,12,UNIV,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,743 Stat. 107-110 (1894),Other Minerals,422148,2,1,10,Uintah,1,USU,E2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,744 Stat. 107-110 (1894),Other Minerals,422149,2,1,10,Uintah,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,745 Stat. 107-110 (1894),Other Minerals,422150,2,1,11,Uintah,1,USU,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,746 Stat. 107-110 (1894),Other Minerals,422151,2,1,11,Uintah,6,NS,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,747 Stat. 107-110 (1894),Other Minerals,422152,2,1,12,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,748 Stat. 107-110 (1894),Other Minerals,422153,2,1,14,Uintah,12,UNIV,"E2NE4NW4, S2S2SW4NW4, PART OF SW4NW4, SE4NW4 [METES & BOUNDS]",94.000000000000000
UT,Trust Lands Administration,Subsurface,749 Stat. 107-110 (1894),Other Minerals,422154,2,1,16,Duchesne,10,SCH,PART OF SW4 [LESS 11 ACRES - METES & BOUNDS],149.000000000000000
UT,Trust Lands Administration,Subsurface,750 Stat. 107-110 (1894),Other Minerals,422155,2,1,16,Duchesne,10,SCH,N2N2NE4SW4 [METES & BOUNDS],10.000000000000000
UT,Trust Lands Administration,Subsurface,751 Stat. 107-110 (1894),Other Minerals,422156,2,1,17,Duchesne,10,SCH,"PART OF SE4NE4, PART OF NE4SE4 [METES & BOUNDS]",77.000000000000000
UT,Trust Lands Administration,Subsurface,752 Stat. 107-110 (1894),Other Minerals,422157,2,1,17,Duchesne,11,SM,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,753 Stat. 107-110 (1894),Other Minerals,422158,2,1,17,Duchesne,12,UNIV,PART OF SE4SW4 [METES & BOUNDS],39.000000000000000
UT,Trust Lands Administration,Subsurface,754 Stat. 107-110 (1894),Other Minerals,422159,2,1,18,Duchesne,1,USU,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,755 Stat. 107-110 (1894),Other Minerals,422160,2,1,19,Duchesne,1,USU,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,756 Stat. 107-110 (1894),Other Minerals,422161,2,1,19,Duchesne,3,USH,"LOTS 3(39.37), 4(39.38), E2SW4 [LOTS AKA W2SW4]",158.750000000000000
UT,Trust Lands Administration,Subsurface,757 Stat. 107-110 (1894),Other Minerals,422162,2,1,19,Duchesne,10,SCH,PART OF W2W2NW4 [METES & BOUNDS],52.159999999999997
UT,Trust Lands Administration,Subsurface,758 Stat. 107-110 (1894),Other Minerals,422163,2,1,19,Duchesne,10,SCH,"E2NW4, PART OF E2W2NW4 [METES & BOUNDS]",106.670000000000002
UT,Trust Lands Administration,Subsurface,759 Stat. 107-110 (1894),Other Minerals,422164,2,1,20,Duchesne,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,760 Stat. 107-110 (1894),Other Minerals,422165,2,1,21,Duchesne,10,SCH,PART OF NE4NW4 [LESS METES & BOUNDS],20.190000000000001
UT,Trust Lands Administration,Subsurface,761 Stat. 107-110 (1894),Other Minerals,422166,2,1,22,Duchesne,9,RES,"PART OF S2N2SW4, PART OF N2N2S2SW4, PART OF SW4SE4SW4SW4 [METES & BOUNDS]",31.920000000000002
UT,Trust Lands Administration,Subsurface,762 Stat. 107-110 (1894),Other Minerals,422167,2,1,22,Duchesne,9,RES,PART OF N2N2SW4 [METES & BOUNDS],26.250000000000000
UT,Trust Lands Administration,Subsurface,763 Stat. 107-110 (1894),Other Minerals,422168,2,1,22,Duchesne,9,RES,PART OF S2SW4 [METES & BOUNDS] [MINERALS BELOW 400 FEET],46.829999999999998
UT,Trust Lands Administration,Subsurface,764 Stat. 107-110 (1894),Other Minerals,422169,2,1,24,Uintah,8,SYDC,E2SW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,765 Stat. 107-110 (1894),Other Minerals,422170,2,1,24,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,766 Stat. 107-110 (1894),Other Minerals,422171,2,1,27,Duchesne,10,SCH,"PART NW4SW4, SE4SW4 [METES & BOUNDS]",78.890000000000001
UT,Trust Lands Administration,Subsurface,767 Stat. 107-110 (1894),Other Minerals,422172,2,1,28,Duchesne,10,SCH,"PART NE4, PART N2N2SE4 [METES & BOUNDS]",141.500000000000000
UT,Trust Lands Administration,Subsurface,768 Stat. 107-110 (1894),Other Minerals,422173,2,1,28,Duchesne,12,UNIV,PART SE4 [METES & BOUNDS],141.500000000000000
UT,Trust Lands Administration,Subsurface,769 Stat. 107-110 (1894),Other Minerals,422174,2,1,32,Duchesne,12,UNIV,PART OF S2NW4 [METES & BOUNDS],79.000000000000000
UT,Trust Lands Administration,Subsurface,770 Stat. 107-110 (1894),Other Minerals,422175,2,1,33,Duchesne,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,771 Stat. 107-110 (1894),Other Minerals,422176,2,1,34,Duchesne,10,SCH,"N2SW4, NW4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,772 Stat. 107-110 (1894),Other Minerals,422177,2,1,34,Duchesne,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,773 Stat. 107-110 (1894),Other Minerals,422178,2,1,34,Duchesne,10,SCH,"SE4SW4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,774 Stat. 107-110 (1894),Other Minerals,422179,2,1,34,Uintah,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,775 Stat. 107-110 (1894),Other Minerals,422180,2,1,34,Uintah,10,SCH,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,776 Stat. 107-110 (1894),Other Minerals,422181,2,1,34,Uintah,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,777 Stat. 107-110 (1894),Other Minerals,422182,2,1,36,Uintah,2,DEAF,SE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,778 Stat. 107-110 (1894),Other Minerals,422183,2,1,36,Uintah,2,DEAF,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,779 Stat. 107-110 (1894),Other Minerals,422184,2,2,1,Duchesne,10,SCH,"LOT 4(40.08), SW4NW4, SW4, W2SE4 [LOT AKA NW4NW4]",320.769999999999982
UT,Trust Lands Administration,Subsurface,780 Stat. 107-110 (1894),Other Minerals,422185,2,2,13,Duchesne,1,USU,M&B IN S2SE4,53.329999999999998
UT,Trust Lands Administration,Subsurface,781 Stat. 107-110 (1894),Other Minerals,422186,2,2,13,Duchesne,10,SCH,M&B IN SE4,53.329999999999998
UT,Trust Lands Administration,Subsurface,782 Stat. 107-110 (1894),Other Minerals,422187,2,2,23,Duchesne,5,MH,"NE4NE4, N2SE4NE4",60.000000000000000
UT,Trust Lands Administration,Subsurface,783 Stat. 107-110 (1894),Other Minerals,422188,2,2,23,Duchesne,10,SCH,"SE4SW4, SE4",200.000000000000000
UT,Trust Lands Administration,Subsurface,784 Stat. 107-110 (1894),Other Minerals,422189,2,2,24,Duchesne,8,SYDC,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,785 Stat. 107-110 (1894),Other Minerals,422190,2,2,26,Duchesne,10,SCH,N2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,786 Stat. 107-110 (1894),Other Minerals,422191,2,2,36,Duchesne,4,IB,PART OF N2NE4 [METES & BOUNDS],50.000000000000000
UT,Trust Lands Administration,Subsurface,787 Stat. 107-110 (1894),Other Minerals,422192,2,3,25,Duchesne,10,SCH,"SW4NE4, N2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,788 Stat. 107-110 (1894),Other Minerals,422193,2,3,26,Duchesne,1,USU,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,789 Stat. 107-110 (1894),Other Minerals,422194,2,5,20,Duchesne,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,790 Stat. 107-110 (1894),Other Minerals,422195,2,5,21,Duchesne,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,791 Stat. 107-110 (1894),Other Minerals,422196,2,5,28,Duchesne,10,SCH,PART OF NW4 [METES & BOUNDS],116.700000000000003
UT,Trust Lands Administration,Subsurface,792 Stat. 107-110 (1894),Other Minerals,422197,2,7,10,Duchesne,10,SCH,"NE4, E2NW4",240.000000000000000
UT,Trust Lands Administration,Subsurface,793 Stat. 107-110 (1894),Other Minerals,422198,2,7,11,Duchesne,10,SCH,N2,320.000000000000000
UT,Trust Lands Administration,Subsurface,794 Stat. 107-110 (1894),Other Minerals,422199,3,1,3,Duchesne,4,IB,LOT 4 [NW4NW4],39.320000000000000
UT,Trust Lands Administration,Subsurface,795 Stat. 107-110 (1894),Other Minerals,422200,3,1,3,Duchesne,10,SCH,LOT 3 [NE4NW4],39.399999999999999
UT,Trust Lands Administration,Subsurface,796 Stat. 107-110 (1894),Other Minerals,422201,3,1,4,Duchesne,10,SCH,"S2NW4, N2SW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,797 Stat. 107-110 (1894),Other Minerals,422202,3,1,5,Duchesne,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,798 Stat. 107-110 (1894),Other Minerals,422203,3,1,11,Uintah,12,UNIV,S2N2,160.000000000000000
UT,Trust Lands Administration,Subsurface,799 Stat. 107-110 (1894),Other Minerals,422204,3,1,17,Duchesne,1,USU,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,800 Stat. 107-110 (1894),Other Minerals,422205,3,1,18,Duchesne,8,SYDC,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,801 Stat. 107-110 (1894),Other Minerals,422206,3,1,26,Uintah,10,SCH,"NE4, N2SE4",240.000000000000000
UT,Trust Lands Administration,Subsurface,802 Stat. 107-110 (1894),Other Minerals,422207,3,1,27,Duchesne,3,USH,LOT 5 [SW4NW4],39.829999999999998
UT,Trust Lands Administration,Subsurface,803 Stat. 107-110 (1894),Other Minerals,422208,3,1,28,Duchesne,1,USU,"SE4NW4, NE4SW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,804 Stat. 107-110 (1894),Other Minerals,422209,3,1,28,Duchesne,3,USH,"LOT 2(40.56), S2NE4 [LOT AKA NW4NE4]",120.560000000000002
UT,Trust Lands Administration,Subsurface,805 Stat. 107-110 (1894),Other Minerals,422210,3,1,33,Duchesne,1,USU,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,806 Stat. 107-110 (1894),Other Minerals,422211,3,2,1,Duchesne,8,SYDC,"LOTS 2(40.41), 3(40.65), 4(40.89), SW4NW4 [AKA NW4NE4, N2NW4]",161.949999999999989
UT,Trust Lands Administration,Subsurface,807 Stat. 107-110 (1894),Other Minerals,422212,3,2,1,Duchesne,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,808 Stat. 107-110 (1894),Other Minerals,422213,3,2,3,Duchesne,3,USH,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,809 Stat. 107-110 (1894),Other Minerals,422214,3,2,5,Duchesne,10,SCH,"LOTS 1(40.55), 2(40.84), S2NE4 [LOTS AKA N2NE4]",161.389999999999986
UT,Trust Lands Administration,Subsurface,810 Stat. 107-110 (1894),Other Minerals,422215,3,2,11,Duchesne,2,DEAF,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,811 Stat. 107-110 (1894),Other Minerals,422216,3,2,11,Duchesne,10,SCH,"S2NE4, N2SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,812 Stat. 107-110 (1894),Other Minerals,422217,3,2,12,Duchesne,10,SCH,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,813 Stat. 107-110 (1894),Other Minerals,422218,3,2,19,Duchesne,10,SCH,"LOT 1(38.80), 2(38.95) [AKA W2NW4]",77.750000000000000
UT,Trust Lands Administration,Subsurface,814 Stat. 107-110 (1894),Other Minerals,422219,3,2,19,Duchesne,10,SCH,"LOT 3(38.77), 4(39.18) [AKA W2SW4]",77.950000000000003
UT,Trust Lands Administration,Subsurface,815 Stat. 107-110 (1894),Other Minerals,422220,3,3,1,Duchesne,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,816 Stat. 107-110 (1894),Other Minerals,422221,3,3,2,Duchesne,10,SCH,"SE4SW4, S2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,817 Stat. 107-110 (1894),Other Minerals,422222,3,3,7,Duchesne,10,SCH,"LOTS 1(37.05), 2(37.04) [AKA W2NW4]",74.090000000000003
UT,Trust Lands Administration,Subsurface,818 Stat. 107-110 (1894),Other Minerals,422223,3,3,7,Duchesne,10,SCH,"N2NE4, SE4NE4, NE4NW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,819 Stat. 107-110 (1894),Other Minerals,422224,3,3,11,Duchesne,10,SCH,N2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,820 Stat. 107-110 (1894),Other Minerals,422225,3,3,12,Duchesne,10,SCH,W2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,821 Stat. 107-110 (1894),Other Minerals,422226,3,3,34,Duchesne,10,SCH,"SW4NW4, E2SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,822 Stat. 107-110 (1894),Other Minerals,422227,3,4,36,Duchesne,10,SCH,"LOTS 2(36.10), 3(27.77), N2SW4 [LOTS AKA PART OF S2SW4]",143.870000000000005
UT,Trust Lands Administration,Subsurface,823 Stat. 107-110 (1894),Other Minerals,422228,3,5,26,Duchesne,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,824 Stat. 107-110 (1894),Other Minerals,422229,3,5,35,Duchesne,10,SCH,PART OF E2 [METES & BOUNDS],167.849999999999994
UT,Trust Lands Administration,Subsurface,825 Stat. 107-110 (1894),Other Minerals,422230,3,9,24,Duchesne,10,SCH,"S2SW4, SW4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,826 Stat. 107-110 (1894),Other Minerals,422231,3,9,25,Duchesne,10,SCH,S2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,827 Stat. 107-110 (1894),Other Minerals,422232,3,9,25,Duchesne,10,SCH,N2S2,160.000000000000000
UT,Trust Lands Administration,Subsurface,828 Stat. 107-110 (1894),Other Minerals,422233,3,9,26,Duchesne,10,SCH,N2S2,160.000000000000000
UT,Trust Lands Administration,Subsurface,829 Stat. 107-110 (1894),Other Minerals,422234,3,9,26,Duchesne,10,SCH,"NE4, S2NW4",240.000000000000000
UT,Trust Lands Administration,Subsurface,830 Stat. 107-110 (1894),Other Minerals,422235,3,9,27,Duchesne,10,SCH,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,831 Stat. 107-110 (1894),Other Minerals,422236,4,2,1,Duchesne,3,USH,"S2N2SW4SW4, S2SW4SW4",30.000000000000000
UT,Trust Lands Administration,Subsurface,832 Stat. 107-110 (1894),Other Minerals,422237,4,2,12,Duchesne,3,USH,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,833 Stat. 107-110 (1894),Other Minerals,422238,4,2,19,Duchesne,10,SCH,"LOTS 1(40.11), 2(40.09), 3(40.07), 4(40.05), W2NE4, E2W2, SE4 [LOTS AKA W2W2]",560.320000000000050
UT,Trust Lands Administration,Subsurface,834 Stat. 107-110 (1894),Other Minerals,422239,4,3,10,Duchesne,10,SCH,"S2SW4, LESS THE PORTION OF THE SE4SW4 LYING NORTH AND EAST OF THE GRAY MOUNTAIN CANAL",70.000000000000000
UT,Trust Lands Administration,Subsurface,835 Stat. 107-110 (1894),Other Minerals,422240,4,3,10,Duchesne,10,SCH,PART OF N2N2SE4SW4 [THAT PORTION LYING NORTH AND EAST OF THE GRAY MOUNTAIN CANAL],10.000000000000000
UT,Trust Lands Administration,Subsurface,836 Stat. 107-110 (1894),Other Minerals,422241,4,3,10,Duchesne,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,837 Stat. 107-110 (1894),Other Minerals,422242,4,3,13,Duchesne,10,SCH,"SW4NE4, W2, W2SE4, SE4SE4",480.000000000000000
UT,Trust Lands Administration,Subsurface,838 Stat. 107-110 (1894),Other Minerals,422243,4,3,14,Duchesne,10,SCH,"NE4NE4, NW4NW4, S2N2, S2",560.000000000000000
UT,Trust Lands Administration,Subsurface,839 Stat. 107-110 (1894),Other Minerals,422244,4,3,15,Duchesne,10,SCH,N2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,840 Stat. 107-110 (1894),Other Minerals,422245,4,3,15,Duchesne,10,SCH,"NE4, SE4NW4, S2",520.000000000000000
UT,Trust Lands Administration,Subsurface,841 Stat. 107-110 (1894),Other Minerals,422246,4,3,16,Duchesne,10,SCH,SE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,842 Stat. 107-110 (1894),Other Minerals,422247,4,3,16,Duchesne,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,843 Stat. 107-110 (1894),Other Minerals,422248,4,3,21,Duchesne,10,SCH,"NE4, NE4NW4, S2NW4, S2",600.000000000000000
UT,Trust Lands Administration,Subsurface,844 Stat. 107-110 (1894),Other Minerals,422249,4,3,22,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,845 Stat. 107-110 (1894),Other Minerals,422250,4,3,23,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,846 Stat. 107-110 (1894),Other Minerals,422251,4,3,24,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,847 Stat. 107-110 (1894),Other Minerals,422252,4,3,29,Duchesne,11,SM,"NE4SW4, SW4SW4, NW4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,848 Stat. 107-110 (1894),Other Minerals,422253,4,3,29,Duchesne,11,SM,SE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,849 Stat. 107-110 (1894),Other Minerals,422254,4,3,31,Duchesne,10,SCH,"NE4NE4, S2NE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,850 Stat. 107-110 (1894),Other Minerals,422255,4,3,32,Duchesne,10,SCH,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,851 Stat. 107-110 (1894),Other Minerals,422256,4,4,1,Duchesne,10,SCH,"LOTS 3(8.78), 4(22.81) [AKA PART OF NE4NW4]",31.590000000000000
UT,Trust Lands Administration,Subsurface,852 Stat. 107-110 (1894),Other Minerals,422257,4,6,3,Duchesne,10,SCH,NW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,853 Stat. 107-110 (1894),Other Minerals,422258,4,6,3,Duchesne,10,SCH,PART OF SW4SW4 [METES & BOUNDS],29.000000000000000
UT,Trust Lands Administration,Subsurface,854 Stat. 107-110 (1894),Other Minerals,422259,4,6,4,Duchesne,10,SCH,N2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,855 Stat. 107-110 (1894),Other Minerals,422260,4,6,4,Duchesne,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,856 Stat. 107-110 (1894),Other Minerals,422261,4,6,9,Duchesne,10,SCH,"S2NW4, N2SW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,857 Stat. 107-110 (1894),Other Minerals,422262,4,6,10,Duchesne,10,SCH,LOT 2 [NW4NW4],30.520000000000000
UT,Trust Lands Administration,Subsurface,858 Stat. 107-110 (1894),Other Minerals,422263,4,6,10,Duchesne,10,SCH,W2SW4SE4,20.000000000000000
UT,Trust Lands Administration,Subsurface,859 Stat. 107-110 (1894),Other Minerals,422264,4,6,14,Duchesne,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,860 Stat. 107-110 (1894),Other Minerals,422265,4,6,35,Duchesne,10,SCH,S2,320.000000000000000
UT,Trust Lands Administration,Subsurface,861 Stat. 107-110 (1894),Other Minerals,422266,4,8,1,Duchesne,10,SCH,"SE4SW4, W2W2NE4SE4, W2SE4, N2SE4SE4, SE4SE4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,862 Stat. 107-110 (1894),Other Minerals,422267,5,3,6,Duchesne,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,863 Stat. 107-110 (1894),Other Minerals,422268,5,3,6,Duchesne,10,SCH,"LOT 10(40.00), NE4SE4, W2SE4 [LOT AKA SW4NE4]",160.000000000000000
UT,Trust Lands Administration,Subsurface,864 Stat. 107-110 (1894),Other Minerals,422269,5,3,7,Duchesne,10,SCH,N2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,865 Stat. 107-110 (1894),Other Minerals,422270,1,1,1,Uintah,11,SM,"E2SW4SE4, SE4SE4",60.000000000000000
UT,Trust Lands Administration,Subsurface,866 Stat. 107-110 (1894),Other Minerals,422271,1,1,2,Uintah,1,USU,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,867 Stat. 107-110 (1894),Other Minerals,422272,1,2,8,Uintah,10,SCH,"SW4NW4, N2NW4SW4",60.000000000000000
UT,Trust Lands Administration,Subsurface,868 Stat. 107-110 (1894),Other Minerals,422273,1,2,8,Uintah,10,SCH,"S2NW4SW4, PART OF SW4SW4 [METES & BOUNDS]",59.140000000000001
UT,Trust Lands Administration,Subsurface,869 Stat. 107-110 (1894),Other Minerals,422274,2,1,1,Uintah,12,UNIV,W2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,870 Stat. 107-110 (1894),Other Minerals,422275,2,1,4,Uintah,10,SCH,"SW4NW4, W2SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,871 Stat. 107-110 (1894),Other Minerals,422276,2,1,6,Uintah,6,NS,PART OF NW4 [METES & BOUNDS],82.980000000000004
UT,Trust Lands Administration,Subsurface,872 Stat. 107-110 (1894),Other Minerals,422277,2,1,7,Uintah,10,SCH,"W2SE4, SE4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,873 Stat. 107-110 (1894),Other Minerals,422278,2,1,18,Uintah,10,SCH,"LOTS 3(39.78), 4(39.86), E2SW4 [LESS 3.2 ACRES ROW FOR U. S. HWY 40] [LOTS AKA W2SW4]",156.439999999999998
UT,Trust Lands Administration,Subsurface,874 Stat. 107-110 (1894),Other Minerals,422279,2,1,20,Uintah,11,SM,"LOTS 2(39.31), 7(39.33), W2NE4 [LOTS AKA W2SE4]",158.639999999999986
UT,Trust Lands Administration,Subsurface,875 Stat. 107-110 (1894),Other Minerals,422280,2,1,29,Uintah,11,SM,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,876 Stat. 107-110 (1894),Other Minerals,422281,3,1,4,Uintah,10,SCH,"LOT 3(42.23), SE4NW4, E2SW4 [LOTS AKA NE4NW4]",162.229999999999990
UT,Trust Lands Administration,Subsurface,877 Stat. 107-110 (1894),Other Minerals,422282,3,1,10,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,878 Stat. 107-110 (1894),Other Minerals,422283,3,2,14,Uintah,10,SCH,W2SW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,879 Stat. 107-110 (1894),Other Minerals,422284,3,2,15,Uintah,10,SCH,"NE4, N2SE4",240.000000000000000
UT,Trust Lands Administration,Subsurface,880 Stat. 107-110 (1894),Other Minerals,422285,3,2,25,Uintah,11,SM,"LOTS 1(16.14), 2(32.74), NW4SW4 [LOTS AKA PART OF W2NW4]",88.879999999999995
UT,Trust Lands Administration,Subsurface,881 Stat. 107-110 (1894),Other Minerals,422286,3,2,26,Uintah,11,SM,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,882 Stat. 107-110 (1894),Other Minerals,413909,29,18,16,Beaver,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,883 Stat. 107-110 (1894),Other Minerals,413910,29,18,17,Beaver,10,SCH,SE4SE4,40.000000000000000
