objectid,quad,township,range,section_,county_cd,county_abr,county_nam,bene_cd,bene_abrev,parcel_lay,parcel_seq,legal_desc,acres,lin,block_id,globalid,Shape__Are,Shape__Len
399443,"4",6.000000000000000,19.000000000000000,"11","24",UINT,Uintah,"12",UNIV,"3","1","PART OF TRACT 44, LESS ROW [AKA PART OF SW4NW4, PART OF W2SW4]",76.799999999999997,4T6.0R19.0S11C24_B12PT0L3_SQ1,Undefined,{FF886C9C-48B2-4BE6-8683-1F02D45F32DA},338234.553150521649513,3743.504530308865014
399444,"4",6.000000000000000,19.000000000000000,"14","24",UINT,Uintah,"12",UNIV,"3","1",PART OF TRACT 44 [AKA PART OF NW4NW4NW4],6.170000000000000,4T6.0R19.0S14C24_B12PT0L3_SQ1,Undefined,{C713EF74-25CA-4A63-A6C8-82D8B2F06F78},14014.114049974245063,602.576442242241910
399445,"4",6.000000000000000,19.000000000000000,"15","24",UINT,Uintah,"12",UNIV,"3","1","PART OF TRACT 44, PART OF TRACT 47, LESS ROW [AKA PART OF N2N2, PART OF W2SW4NW4, PART OF W2W2SW4]",109.510000000000005,4T6.0R19.0S15C24_B12PT0L3_SQ1,Undefined,{702A8BF6-6EA5-44CF-A83D-7BF0AC11A223},435746.356550966331270,6957.314411536652187
399446,"4",6.000000000000000,19.000000000000000,"16","24",UINT,Uintah,"12",UNIV,"3","1",PART OF TRACT 47 [AKA PART OF E2NE4],48.219999999999999,4T6.0R19.0S16C24_B12PT0L3_SQ1,Undefined,{966E801D-D85D-4DCB-9639-00145F0701E7},168558.439849991089432,2240.060358241457379
399447,"4",6.000000000000000,19.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1","N2, SW4, N2SE4",560.000000000000000,4T6.0R19.0S36C24_B10PT0L3_SQ1,Undefined,{78E33212-93E4-4A4E-A36C-820C956EB62D},2258720.140599830076098,6427.229991131054703
399448,"4",6.000000000000000,20.000000000000000,"2","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(6.61), 2(6.71), SE4NE4, SE4 [LOTS AKA N2NE4]",213.319999999999993,4T6.0R20.0S2C24_B10PT0L3_SQ1,Undefined,{8117C17B-B801-47AF-926A-A9FC8B5E4C69},897126.494300009799190,5054.193090138003754
399449,"4",6.000000000000000,20.000000000000000,"2","24",UINT,Uintah,"10",SCH,"3","2","LOTS 3(6.81), 4(6.91), SW4NE4, S2NW4, SW4 [LOTS AKA N2NW4]",293.720000000000027,4T6.0R20.0S2C24_B10PT0L3_SQ2,Undefined,{2A14401B-4377-408D-8B0A-DB06D8922D2E},1226341.344200203893706,5040.792306335084504
399450,"4",6.000000000000000,20.000000000000000,"16","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R20.0S16C24_B10PT0L3_SQ1,Undefined,{3C26967B-C5BD-4367-979D-27FC4C14EA11},2647576.717100010253489,6499.510055472475869
399451,"4",6.000000000000000,20.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","1","W2NE4, E2NW4, W2SW4",240.000000000000000,4T6.0R20.0S32C24_B10PT0L3_SQ1,Undefined,{02599889-44D7-4C2C-BC34-5AA37EE4D349},997581.083650523796678,5712.084585253521254
399452,"4",6.000000000000000,20.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R20.0S36C24_B10PT0L3_SQ1,Undefined,{9DA0FFF8-8A59-4C60-9057-03F75148A0B2},2613675.619598537217826,6468.724967289114829
