state,managing_agency,rights_type,state_enabling_act,objectid,township,range,section,county,bene_cd,bene_abrev,aliquot,acres
UT,Trust Lands Administration,Surface,396 Stat. 107-110 (1894),294355,5,22,33,Uintah,10,SCH,E2,320.000000000000000
UT,Trust Lands Administration,Surface,397 Stat. 107-110 (1894),294377,19,20,15,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,398 Stat. 107-110 (1894),294378,1,10,24,Wasatch,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,399 Stat. 107-110 (1894),294390,6,23,1,Uintah,10,SCH,"LOTS 1(8.44), 2(8.32), 3(8.20), 4(8.08), S2N2, S2 [ALL]",513.039999999999964
UT,Trust Lands Administration,Surface,400 Stat. 107-110 (1894),294391,6,23,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,401 Stat. 107-110 (1894),294394,9,21,26,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,402 Stat. 107-110 (1894),294417,15,21,2,Uintah,10,SCH,"LOTS 1-4, S2N2, S2 (ALL)",624.879999999999995
UT,Trust Lands Administration,Surface,403 Stat. 107-110 (1894),294433,5,21,35,Uintah,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,404 Stat. 107-110 (1894),294436,9,21,35,Uintah,10,SCH,NW4,160.000000000000000
UT,Trust Lands Administration,Surface,405 Stat. 107-110 (1894),294438,11,11,2,Duchesne,10,SCH,"LOTS 1-4, S2N2, S2 (ALL)",629.940000000000055
UT,Trust Lands Administration,Surface,406 Stat. 107-110 (1894),294466,10,21,19,Uintah,10,SCH,LOT 2 (SW4NW4),40.969999999999999
UT,Trust Lands Administration,Surface,407 Stat. 107-110 (1894),294474,9,21,35,Uintah,10,SCH,LOT 1 (SE4SE4),39.890000000000001
UT,Trust Lands Administration,Surface,408 Stat. 107-110 (1894),294489,9,21,33,Uintah,10,SCH,LOT 1 (SW4SW4),44.060000000000002
UT,Trust Lands Administration,Surface,409 Stat. 107-110 (1894),294497,15,23,28,Uintah,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,410 Stat. 107-110 (1894),294498,10,21,19,Uintah,10,SCH,LOT 3 (NW4SW4),41.020000000000003
UT,Trust Lands Administration,Surface,411 Stat. 107-110 (1894),294510,15,23,33,Uintah,10,SCH,"W2, SE4",480.000000000000000
UT,Trust Lands Administration,Surface,412 Stat. 107-110 (1894),294538,10,21,30,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,413 Stat. 107-110 (1894),294549,15,22,31,Grand,10,SCH,LOT 4 (SW4NW4),28.980000000000000
UT,Trust Lands Administration,Surface,414 Stat. 107-110 (1894),294561,7,25,36,Uintah,10,SCH,ALL,257.759999999999991
UT,Trust Lands Administration,Surface,415 Stat. 107-110 (1894),294576,8,23,2,Uintah,10,SCH,ALL,638.159999999999968
UT,Trust Lands Administration,Surface,416 Stat. 107-110 (1894),294590,10,21,30,Uintah,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,417 Stat. 107-110 (1894),294597,10,24,1,Uintah,10,SCH,"LOTS 1(40.62), 2(40.61), 3(40.61), 4(40.60), 5(38.86), S2NE4, SE4NW4, N2SW4, N2S2SW4, SW4SW4SW4, W2SE4SW4SW4, SE4SE4SW4, SE4 [AKA N2N2, SW4NW4]",626.299999999999955
UT,Trust Lands Administration,Surface,418 Stat. 107-110 (1894),294611,14,22,2,Uintah,10,SCH,"LOTS 1(36.02), 2(36.05), 3(36.09), 4(36.12), S2N2, S2 [ALL]",624.279999999999973
UT,Trust Lands Administration,Surface,419 Stat. 107-110 (1894),294632,15,23,27,Uintah,10,SCH,E2,320.000000000000000
UT,Trust Lands Administration,Surface,420 Stat. 107-110 (1894),294638,10,22,2,Uintah,10,SCH,"LOTS 1(40.77), 2(40.70), 3(40.64), 4(40.57), 5(39.92), 6(2.28), 7(15.45), 8(39.92), S2N2, N2S2, SE4SE4 [ALL]",620.250000000000000
UT,Trust Lands Administration,Surface,421 Stat. 107-110 (1894),294649,10,21,30,Uintah,10,SCH,E2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,422 Stat. 107-110 (1894),294650,15,21,33,Uintah,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,423 Stat. 107-110 (1894),294655,9,25,30,Uintah,10,SCH,LOT 13 (SW4SE4),35.380000000000003
UT,Trust Lands Administration,Surface,424 Stat. 107-110 (1894),294657,10,21,28,Uintah,10,SCH,S2,320.000000000000000
UT,Trust Lands Administration,Surface,425 Stat. 107-110 (1894),294736,14,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,426 Stat. 107-110 (1894),294745,14,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,427 Stat. 107-110 (1894),294748,15,23,25,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,428 Stat. 107-110 (1894),294774,10,22,7,Uintah,10,SCH,E2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,429 Stat. 107-110 (1894),294781,10,20,24,Uintah,10,SCH,"N2N2, SW4NW4",200.000000000000000
UT,Trust Lands Administration,Surface,430 Stat. 107-110 (1894),294813,10,22,18,Uintah,10,SCH,NE4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,431 Stat. 107-110 (1894),294818,6,23,2,Uintah,10,SCH,"LOTS 1(7.90), 2(7.74), 3(7.58), 4(7.42), S2N2, S2 [ALL]",510.639999999999986
UT,Trust Lands Administration,Surface,432 Stat. 107-110 (1894),294821,10,21,30,Uintah,10,SCH,LOT 2,40.939999999999998
UT,Trust Lands Administration,Surface,433 Stat. 107-110 (1894),294846,15,23,27,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Surface,434 Stat. 107-110 (1894),294872,10,17,2,Uintah,10,SCH,"LOTS 1, 2, PART OF LOT 3, S2NE4, PART OF SE4NW4, PART OF E2SW4, SE4",455.649999999999977
UT,Trust Lands Administration,Surface,435 Stat. 107-110 (1894),294884,15,22,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,436 Stat. 107-110 (1894),294900,18,20,28,Grand,10,SCH,S2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,437 Stat. 107-110 (1894),294920,7,24,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,438 Stat. 107-110 (1894),294932,1,9,17,Wasatch,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,439 Stat. 107-110 (1894),294962,10,21,30,Uintah,10,SCH,NE4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,440 Stat. 107-110 (1894),294963,9,22,31,Uintah,10,SCH,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Surface,441 Stat. 107-110 (1894),294964,10,21,31,Uintah,10,SCH,LOT 3,40.960000000000001
UT,Trust Lands Administration,Surface,442 Stat. 107-110 (1894),294969,10,21,31,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,443 Stat. 107-110 (1894),294976,6,20,2,Uintah,10,SCH,"LOTS 1(6.61), 2(6.71), SE4NE4, E2SE4 [LOTS AKA N2NE4]",133.319999999999993
UT,Trust Lands Administration,Surface,444 Stat. 107-110 (1894),294982,10,21,13,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,445 Stat. 107-110 (1894),294987,1,10,26,Wasatch,10,SCH,"N2, N2SW4, SE4SW4, SE4",600.000000000000000
UT,Trust Lands Administration,Surface,446 Stat. 107-110 (1894),294988,1,10,14,Wasatch,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,447 Stat. 107-110 (1894),294989,1,10,16,Wasatch,10,SCH,"E2NE4, NE4SE4",120.000000000000000
UT,Trust Lands Administration,Surface,448 Stat. 107-110 (1894),294998,12,25,8,Uintah,10,SCH,S2S2,160.000000000000000
UT,Trust Lands Administration,Surface,449 Stat. 107-110 (1894),295012,11,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,450 Stat. 107-110 (1894),295023,6,22,9,Uintah,10,SCH,LOT 5 (SW4SE4),30.399999999999999
UT,Trust Lands Administration,Surface,451 Stat. 107-110 (1894),295033,12,23,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,452 Stat. 107-110 (1894),295057,11,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,453 Stat. 107-110 (1894),295071,9,25,33,Uintah,10,SCH,LOT 4 (NW4SE4),27.149999999999999
UT,Trust Lands Administration,Surface,454 Stat. 107-110 (1894),295072,6,22,6,Uintah,10,SCH,LOT 5 (SW4NW4),40.000000000000000
UT,Trust Lands Administration,Surface,455 Stat. 107-110 (1894),295100,14,20,2,Uintah,10,SCH,"LOTS 1(39.99), 2(39.98), 3(39.98), 4(39.96), S2N2, S2 [ALL]",639.909999999999968
UT,Trust Lands Administration,Surface,456 Stat. 107-110 (1894),295104,15,23,35,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,457 Stat. 107-110 (1894),295126,6,22,9,Uintah,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,458 Stat. 107-110 (1894),295143,11,17,16,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,459 Stat. 107-110 (1894),295155,9,21,25,Uintah,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,460 Stat. 107-110 (1894),295169,1,8,33,Duchesne,5,MH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,461 Stat. 107-110 (1894),295212,15,23,28,Uintah,10,SCH,"N2, N2SW4, NW4SW4SW4",410.000000000000000
UT,Trust Lands Administration,Surface,462 Stat. 107-110 (1894),295231,9,21,33,Uintah,10,SCH,SE4NE4,40.000000000000000
UT,Trust Lands Administration,Surface,463 Stat. 107-110 (1894),295233,12,24,14,Uintah,10,SCH,E2,320.000000000000000
UT,Trust Lands Administration,Surface,464 Stat. 107-110 (1894),295239,10,19,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,465 Stat. 107-110 (1894),295262,6,22,15,Uintah,10,SCH,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,466 Stat. 107-110 (1894),295284,6,22,9,Uintah,10,SCH,N2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,467 Stat. 107-110 (1894),295291,14,22,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,468 Stat. 107-110 (1894),295342,10,22,11,Uintah,10,SCH,S2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,469 Stat. 107-110 (1894),295346,1,8,19,Duchesne,10,SCH,"LOTS 1(35.14), 2(35.22), 4(35.38), S2NE4NW4, SE4NW4, E2SW4 [LOTS AKA W2NW4, SW4SW4]",245.740000000000009
UT,Trust Lands Administration,Surface,470 Stat. 107-110 (1894),295354,11,14,2,Duchesne,10,SCH,ALL,581.500000000000000
UT,Trust Lands Administration,Surface,471 Stat. 107-110 (1894),295355,10,22,11,Uintah,10,SCH,LOT 1 (NE4NW4),34.490000000000002
UT,Trust Lands Administration,Surface,472 Stat. 107-110 (1894),295356,9,22,31,Uintah,10,SCH,LOT 1,27.980000000000000
UT,Trust Lands Administration,Surface,473 Stat. 107-110 (1894),295357,9,21,25,Uintah,10,SCH,NW4SW4,40.000000000000000
UT,Trust Lands Administration,Surface,474 Stat. 107-110 (1894),295362,17,21,6,Grand,10,SCH,LOT 5 (W of NW4NW4),31.660000000000000
UT,Trust Lands Administration,Surface,475 Stat. 107-110 (1894),295386,6,22,3,Uintah,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,476 Stat. 107-110 (1894),295401,10,22,18,Uintah,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,477 Stat. 107-110 (1894),295455,10,22,18,Uintah,10,SCH,LOT 3,26.390000000000001
UT,Trust Lands Administration,Surface,478 Stat. 107-110 (1894),295456,10,22,18,Uintah,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,479 Stat. 107-110 (1894),295463,10,22,11,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Surface,480 Stat. 107-110 (1894),295523,9,25,33,Uintah,10,SCH,LOT 3 (NE4SW4),33.820000000000000
UT,Trust Lands Administration,Surface,481 Stat. 107-110 (1894),295525,9,21,33,Uintah,10,SCH,NW4SW4,40.000000000000000
UT,Trust Lands Administration,Surface,482 Stat. 107-110 (1894),295539,1,8,33,Duchesne,6,NS,W2,320.000000000000000
UT,Trust Lands Administration,Surface,483 Stat. 107-110 (1894),295622,13,25,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,484 Stat. 107-110 (1894),295623,12,23,2,Uintah,10,SCH,"LOTS 1(39.63), 2(39.68), 3(39.74), 4(39.79), S2N2, S2 [ALL]",638.840000000000032
UT,Trust Lands Administration,Surface,485 Stat. 107-110 (1894),295625,6,22,3,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,486 Stat. 107-110 (1894),295630,10,25,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,487 Stat. 107-110 (1894),295632,6,22,5,Uintah,10,SCH,S2N2,160.000000000000000
UT,Trust Lands Administration,Surface,488 Stat. 107-110 (1894),295639,14,21,2,Uintah,10,SCH,ALL,641.440000000000055
UT,Trust Lands Administration,Surface,489 Stat. 107-110 (1894),295646,9,21,31,Uintah,10,SCH,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Surface,490 Stat. 107-110 (1894),295668,10,22,25,Uintah,10,SCH,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,491 Stat. 107-110 (1894),295669,10,22,25,Uintah,10,SCH,S2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,492 Stat. 107-110 (1894),295679,1,8,33,Duchesne,5,MH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,493 Stat. 107-110 (1894),295696,10,22,10,Uintah,10,SCH,N2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,494 Stat. 107-110 (1894),295705,10,22,12,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,495 Stat. 107-110 (1894),295707,9,23,2,Uintah,10,SCH,"LOTS 1(36.11), 2(36.14), 3(36.16), 4(36.19), S2N2, S2 [ALL]",624.600000000000023
UT,Trust Lands Administration,Surface,496 Stat. 107-110 (1894),295720,8,21,2,Uintah,10,SCH,"LOTS 1(40.58), 2(40.52), 3(40.48), 4(40.42), S2N2, S2 [ALL]",642.000000000000000
UT,Trust Lands Administration,Surface,497 Stat. 107-110 (1894),295752,10,21,31,Uintah,10,SCH,E2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,498 Stat. 107-110 (1894),295784,9,22,29,Uintah,10,SCH,W2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,499 Stat. 107-110 (1894),295793,10,21,30,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,500 Stat. 107-110 (1894),295819,11,13,2,Duchesne,10,SCH,"LOTS 1(16.91), 2(8.57), 3(30.53), 4(41.47), 5(34.64), S2SW4 [ALL]",212.120000000000005
UT,Trust Lands Administration,Surface,501 Stat. 107-110 (1894),295820,10,21,31,Uintah,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,502 Stat. 107-110 (1894),295823,10,22,11,Uintah,10,SCH,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,503 Stat. 107-110 (1894),295855,1,9,23,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,504 Stat. 107-110 (1894),295864,12,25,20,Uintah,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,505 Stat. 107-110 (1894),295866,12,25,19,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Surface,506 Stat. 107-110 (1894),295871,9,21,35,Uintah,10,SCH,LOT 2 (SW4SE4),40.479999999999997
UT,Trust Lands Administration,Surface,507 Stat. 107-110 (1894),295878,10,21,1,Uintah,10,SCH,LOT 2 (NW4NE4),42.719999999999999
UT,Trust Lands Administration,Surface,508 Stat. 107-110 (1894),295889,10,24,2,Uintah,10,SCH,"LOTS 1-4, LOT 6, S2NW4, SW4, S2SE4",489.060000000000002
UT,Trust Lands Administration,Surface,509 Stat. 107-110 (1894),295890,9,25,33,Uintah,10,SCH,LOT 5 (N2NE4SE4),20.489999999999998
UT,Trust Lands Administration,Surface,510 Stat. 107-110 (1894),295892,9,25,30,Uintah,10,SCH,SE4NE4,40.000000000000000
UT,Trust Lands Administration,Surface,511 Stat. 107-110 (1894),295897,13,21,16,Uintah,10,SCH,E2E2,160.000000000000000
UT,Trust Lands Administration,Surface,512 Stat. 107-110 (1894),295899,12,25,31,Uintah,10,SCH,W2,320.000000000000000
UT,Trust Lands Administration,Surface,513 Stat. 107-110 (1894),295900,9,21,33,Uintah,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Surface,514 Stat. 107-110 (1894),295903,15,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,515 Stat. 107-110 (1894),295911,10,22,11,Uintah,10,SCH,N2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,516 Stat. 107-110 (1894),295914,10,22,24,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,517 Stat. 107-110 (1894),295915,12,25,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,518 Stat. 107-110 (1894),295927,10,22,24,Uintah,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,519 Stat. 107-110 (1894),295929,13,22,26,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,520 Stat. 107-110 (1894),295950,9,21,31,Uintah,10,SCH,LOT 8 (SE4SE4),49.270000000000003
UT,Trust Lands Administration,Surface,521 Stat. 107-110 (1894),295953,6,22,6,Uintah,10,SCH,LOT 2 (S2S2NW4NE4),8.750000000000000
UT,Trust Lands Administration,Surface,522 Stat. 107-110 (1894),295958,10,22,25,Uintah,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Surface,523 Stat. 107-110 (1894),295982,10,22,19,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,524 Stat. 107-110 (1894),295988,10,21,2,Uintah,10,SCH,"LOTS 1(42.90), 2(42.62), 3(42.34), 4(42.06), S2N2, S2 [ALL]",649.919999999999959
UT,Trust Lands Administration,Surface,525 Stat. 107-110 (1894),295989,10,20,25,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,526 Stat. 107-110 (1894),296047,15,21,33,Grand,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,527 Stat. 107-110 (1894),296055,19,19,2,Grand,10,SCH,"LOTS 1-12, S2N2, S2 (ALL)",868.639999999999986
UT,Trust Lands Administration,Surface,528 Stat. 107-110 (1894),296062,9,22,31,Uintah,10,SCH,W2E2,160.000000000000000
UT,Trust Lands Administration,Surface,529 Stat. 107-110 (1894),296073,9,25,13,Uintah,10,SCH,"LOTS 1-2, W2NW4",138.360000000000014
UT,Trust Lands Administration,Surface,530 Stat. 107-110 (1894),296080,9,21,25,Uintah,10,SCH,S2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,531 Stat. 107-110 (1894),296082,10,22,25,Uintah,10,SCH,S2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,532 Stat. 107-110 (1894),296087,10,22,13,Uintah,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Surface,533 Stat. 107-110 (1894),296102,6,22,11,Uintah,10,SCH,NW4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,534 Stat. 107-110 (1894),296113,1,8,33,Duchesne,9,RES,W2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,535 Stat. 107-110 (1894),296116,14,23,2,Uintah,10,SCH,ALL,636.000000000000000
UT,Trust Lands Administration,Surface,536 Stat. 107-110 (1894),296202,6,22,6,Uintah,10,SCH,LOT 1 (S2S2NE4NE4),8.730000000000000
UT,Trust Lands Administration,Surface,537 Stat. 107-110 (1894),296233,1,8,21,Duchesne,9,RES,S2,320.000000000000000
UT,Trust Lands Administration,Surface,538 Stat. 107-110 (1894),296234,15,23,22,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Surface,539 Stat. 107-110 (1894),296241,1,8,30,Duchesne,5,MH,SW4NW4 (LOT 2),35.479999999999997
UT,Trust Lands Administration,Surface,540 Stat. 107-110 (1894),296268,15,22,33,Grand,10,SCH,LOT 3 (SE4NW4),34.390000000000001
UT,Trust Lands Administration,Surface,541 Stat. 107-110 (1894),296274,10,20,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,542 Stat. 107-110 (1894),296304,13,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,543 Stat. 107-110 (1894),296325,1,9,26,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,544 Stat. 107-110 (1894),296330,12,23,16,Uintah,10,SCH,"N2, NW4SW4",360.000000000000000
UT,Trust Lands Administration,Surface,545 Stat. 107-110 (1894),296332,10,22,25,Uintah,10,SCH,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Surface,546 Stat. 107-110 (1894),296337,10,22,12,Uintah,10,SCH,NW4,160.000000000000000
UT,Trust Lands Administration,Surface,547 Stat. 107-110 (1894),296347,14,24,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,548 Stat. 107-110 (1894),296354,14,23,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,549 Stat. 107-110 (1894),296365,15,21,33,Uintah,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Surface,550 Stat. 107-110 (1894),296367,10,20,24,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,551 Stat. 107-110 (1894),296431,15,23,27,Uintah,10,SCH,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,552 Stat. 107-110 (1894),296432,10,21,19,Uintah,10,SCH,E2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,553 Stat. 107-110 (1894),296433,10,22,11,Uintah,10,SCH,E2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,554 Stat. 107-110 (1894),296442,10,21,19,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,555 Stat. 107-110 (1894),296446,10,22,18,Uintah,10,SCH,LOT 1,26.609999999999999
UT,Trust Lands Administration,Surface,556 Stat. 107-110 (1894),296478,9,21,33,Uintah,10,SCH,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Surface,557 Stat. 107-110 (1894),296537,1,8,19,Duchesne,11,SM,E2,320.000000000000000
UT,Trust Lands Administration,Surface,558 Stat. 107-110 (1894),296574,12,17,16,Carbon,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,559 Stat. 107-110 (1894),296575,12,20,2,Uintah,10,SCH,ALL,639.919999999999959
UT,Trust Lands Administration,Surface,560 Stat. 107-110 (1894),296591,10,22,25,Uintah,10,SCH,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Surface,561 Stat. 107-110 (1894),296594,10,22,18,Uintah,10,SCH,E2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,562 Stat. 107-110 (1894),296610,5,22,35,Uintah,10,SCH,S2,320.000000000000000
UT,Trust Lands Administration,Surface,563 Stat. 107-110 (1894),296621,1,8,33,Duchesne,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Surface,564 Stat. 107-110 (1894),296662,10,21,1,Uintah,10,SCH,LOT 4 (NW4NW4),43.119999999999997
UT,Trust Lands Administration,Surface,565 Stat. 107-110 (1894),296685,9,25,30,Uintah,10,SCH,LOT 12 (S2SE4SW4),10.779999999999999
UT,Trust Lands Administration,Surface,566 Stat. 107-110 (1894),296759,11,17,2,Duchesne,10,SCH,"PART OF LOT 2, LOTS 3, 4, PART OF SW4NE4, S2NW4, SW4, PART OF W2SE4",368.750000000000000
UT,Trust Lands Administration,Surface,567 Stat. 107-110 (1894),296761,9,21,27,Uintah,10,SCH,S2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,568 Stat. 107-110 (1894),296768,9,21,31,Uintah,10,SCH,LOT 4 (SW4SW4),50.469999999999999
UT,Trust Lands Administration,Surface,569 Stat. 107-110 (1894),296775,9,21,26,Uintah,10,SCH,N2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,570 Stat. 107-110 (1894),296782,15,23,28,Uintah,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,571 Stat. 107-110 (1894),296785,10,17,2,Duchesne,10,SCH,"PART OF LOT 3, LOT 4, SW4NW4, PART OF SE4NW4, PART OF E2SW4, W2SW4",184.150000000000006
UT,Trust Lands Administration,Surface,572 Stat. 107-110 (1894),296793,9,21,27,Uintah,10,SCH,NW4,160.000000000000000
UT,Trust Lands Administration,Surface,573 Stat. 107-110 (1894),296802,11,17,2,Uintah,10,SCH,"LOT 1, PART OF LOT 2, PART OF SW4NE4, SE4NE4, PART OF W2SE4, E2SE4",269.250000000000000
UT,Trust Lands Administration,Surface,574 Stat. 107-110 (1894),296809,15,23,34,Uintah,10,SCH,N2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,575 Stat. 107-110 (1894),296811,1,8,30,Duchesne,10,SCH,"LOTS 1, 3, 4, E2W2, E2",586.549999999999955
UT,Trust Lands Administration,Surface,576 Stat. 107-110 (1894),296813,10,21,18,Uintah,10,SCH,"LOTS 5(42.55), 6(42.45), E2, E2NW4 [LOTS AKA W2NW4]",485.000000000000000
UT,Trust Lands Administration,Surface,577 Stat. 107-110 (1894),296825,1,8,21,Duchesne,10,SCH,N2,320.000000000000000
UT,Trust Lands Administration,Surface,578 Stat. 107-110 (1894),296833,15,22,33,Grand,10,SCH,LOT 1 (SE4NE4),34.570000000000000
UT,Trust Lands Administration,Surface,579 Stat. 107-110 (1894),296836,9,25,33,Uintah,10,SCH,N2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,580 Stat. 107-110 (1894),296851,11,18,2,Uintah,10,SCH,"LOT 3(39.80), SW4NW4, SW4, SW4SE4 [LOT AKA NW4NW4]",279.800000000000011
UT,Trust Lands Administration,Surface,581 Stat. 107-110 (1894),296852,9,21,26,Uintah,10,SCH,S2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,582 Stat. 107-110 (1894),296869,9,21,31,Uintah,10,SCH,LOT 6 (SE4SW4),50.700000000000003
UT,Trust Lands Administration,Surface,583 Stat. 107-110 (1894),296887,10,22,7,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,584 Stat. 107-110 (1894),296904,15,23,34,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,585 Stat. 107-110 (1894),296911,12,21,2,Uintah,10,SCH,ALL,640.279999999999973
UT,Trust Lands Administration,Surface,586 Stat. 107-110 (1894),296917,5,21,35,Uintah,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,587 Stat. 107-110 (1894),296929,1,8,32,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,588 Stat. 107-110 (1894),296940,9,21,27,Uintah,10,SCH,N2SE4,80.000000000000000
